2020/08/18/17:12:15.750000, 3.0, I, 2.12690679141131, 0.3085073096921768, 0.24598648101923395, 0.38538300086289773, 0.5191505766070648, 0.1704779853187868, 0.16842104643255223
2020/08/18/17:12:15.750000, 3.0, Q, 2.12690679141131, 0.3085073096921768, 0.24598648101923395, 0.38538300086289773, 0.0, 0.0, 0.16842104643255223
2020/08/18/17:12:15.750000, 3.0, U, 2.12690679141131, 0.3085073096921768, 0.24598648101923395, 0.38538300086289773, 0.0, 0.0, 0.16842104643255223
2020/08/18/17:12:15.750000, 3.0, V, 2.12690679141131, 0.3085073096921768, 0.24598648101923395, 0.38538300086289773, 0.0, 0.0, 0.16842104643255223
2020/08/18/17:12:15.750000, 3.0, P, 2.12690679141131, 0.3085073096921768, 0.24598648101923395, 0.38538300086289773, 0.5191505766070648, 0.1704779853187868, 0.16842104643255223
2020/08/18/17:12:15.750000, 3.0, I, 2.12690679141131, 0.3085073096921768, 0.24598648101923395, 0.38538300086289773, 0.5191505766070648, 0.1704779853187868, 0.16842104643255223
2020/08/18/17:12:15.750000, 3.0, Q, 2.12690679141131, 0.3085073096921768, 0.24598648101923395, 0.38538300086289773, 0.0, 0.0, 0.16842104643255223
2020/08/18/17:12:15.750000, 3.0, U, 2.12690679141131, 0.3085073096921768, 0.24598648101923395, 0.38538300086289773, 0.0, 0.0, 0.16842104643255223
2020/08/18/17:12:15.750000, 3.0, V, 2.12690679141131, 0.3085073096921768, 0.24598648101923395, 0.38538300086289773, 0.0, 0.0, 0.16842104643255223
2020/08/18/17:12:15.750000, 3.0, P, 2.12690679141131, 0.3085073096921768, 0.24598648101923395, 0.38538300086289773, 0.5191505766070648, 0.1704779853187868, 0.16842104643255223
2020/08/18/17:12:15.750000, 3.0, I, 2.1269067914112836, 0.30455915605225475, 0.24598648101923512, 0.3804510228051437, 0.5191505766492492, 0.16829627599999764, 0.15950164774192022
2020/08/18/17:12:15.750000, 3.0, Q, 2.1269067914112836, 0.30455915605225475, 0.24598648101923512, 0.3804510228051437, 0.0, 0.0, 0.15950164774192022
2020/08/18/17:12:15.750000, 3.0, U, 2.1269067914112836, 0.30455915605225475, 0.24598648101923512, 0.3804510228051437, 0.0, 0.0, 0.15950164774192022
2020/08/18/17:12:15.750000, 3.0, V, 2.1269067914112836, 0.30455915605225475, 0.24598648101923512, 0.3804510228051437, 0.0, 0.0, 0.15950164774192022
2020/08/18/17:12:15.750000, 3.0, P, 2.1269067914112836, 0.30455915605225475, 0.24598648101923512, 0.3804510228051437, 0.5191505766492492, 0.16829627599999764, 0.15950164774192022
