2017/10/06/11:18:25.425000, 3.0, I, 2.1269363495353297, 0.43307405669305304, 0.24597589118689087, 0.4132661411170696, 1.9582334449563332, 0.7204739302834029, 0.11171960349926201
2017/10/06/11:18:25.425000, 3.0, Q, 2.1269363495353297, 0.43307405669305304, 0.24597589118689087, 0.4132661411170696, 0.0, 0.0, 0.11171960349926201
2017/10/06/11:18:25.425000, 3.0, U, 2.1269363495353297, 0.43307405669305304, 0.24597589118689087, 0.4132661411170696, 0.0, 0.0, 0.11171960349926201
2017/10/06/11:18:25.425000, 3.0, V, 2.1269363495353297, 0.43307405669305304, 0.24597589118689087, 0.4132661411170696, 0.0, 0.0, 0.11171960349926201
2017/10/06/11:18:25.425000, 3.0, P, 2.1269363495353297, 0.43307405669305304, 0.24597589118689087, 0.4132661411170696, 1.9582334449563332, 0.7204739302834029, 0.11171960349926201
2017/10/06/11:18:25.425000, 3.0, I, 2.1269363495353297, 0.43307405669305304, 0.24597589118689087, 0.4132661411170696, 1.9582334449563332, 0.7204739302834029, 0.11171960349926201
2017/10/06/11:18:25.425000, 3.0, Q, 2.1269363495353297, 0.43307405669305304, 0.24597589118689087, 0.4132661411170696, 0.0, 0.0, 0.11171960349926201
2017/10/06/11:18:25.425000, 3.0, U, 2.1269363495353297, 0.43307405669305304, 0.24597589118689087, 0.4132661411170696, 0.0, 0.0, 0.11171960349926201
2017/10/06/11:18:25.425000, 3.0, V, 2.1269363495353297, 0.43307405669305304, 0.24597589118689087, 0.4132661411170696, 0.0, 0.0, 0.11171960349926201
2017/10/06/11:18:25.425000, 3.0, P, 2.1269363495353297, 0.43307405669305304, 0.24597589118689087, 0.4132661411170696, 1.9582334449563332, 0.7204739302834029, 0.11171960349926201
2017/10/06/11:18:25.425000, 3.0, I, 2.12693635027707, 0.47493055516178834, 0.24597589002385997, 0.45320874990258564, 1.9582344411128894, 0.7901083555000741, 0.11155598925748236
2017/10/06/11:18:25.425000, 3.0, Q, 2.12693635027707, 0.47493055516178834, 0.24597589002385997, 0.45320874990258564, 0.0, 0.0, 0.11155598925748236
2017/10/06/11:18:25.425000, 3.0, U, 2.12693635027707, 0.47493055516178834, 0.24597589002385997, 0.45320874990258564, 0.0, 0.0, 0.11155598925748236
2017/10/06/11:18:25.425000, 3.0, V, 2.12693635027707, 0.47493055516178834, 0.24597589002385997, 0.45320874990258564, 0.0, 0.0, 0.11155598925748236
2017/10/06/11:18:25.425000, 3.0, P, 2.12693635027707, 0.47493055516178834, 0.24597589002385997, 0.45320874990258564, 1.9582344411128894, 0.7901083555000741, 0.11155598925748236
