,asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
0,60130745426,2458983.9218167,3.475960782308086,0.03249962074441434,15.047378452641631,0.010162851923413464,18.372944878961853,1.37,bC129109,bC,G,g
1,60130745426,2458577.8978902,3.3639077259986525,0.04120086237688924,15.082955436452705,0.013312953181122444,18.11537484553382,1.40,bC023068,bC,G,g
2,60130745426,2458322.7832907,3.551233461678116,0.13670760897816106,15.024117561786083,0.041843271852917606,16.813158892592796,1.36,bs087114,bs,G,g
3,60130745426,2458590.9481488,3.26370208902412,0.08583599444677203,15.115789348638412,0.028587166174771878,17.318467003954613,1.55,bs152401,bs,G,g
4,60130745426,2458621.8253635,3.500100482343464,0.12119765692422672,15.039864341191622,0.03763794333272591,16.943905051856515,1.53,bs159776,bs,G,g
5,60130745426,2458762.5666469,3.448219999891311,0.081586783541296,15.056078206132833,0.025717989705043676,17.3735910815908,2.25,bs189866,bs,G,g
6,60130745426,2458932.8902156,3.3291478959488394,0.029484336502853942,15.094232899959989,0.009626544945608117,18.47866221361408,1.46,bC117040,bC,G,g
7,60130745426,2458660.6741745,3.5352798239925334,0.032988679999727946,15.029006135502813,0.010142693833150232,18.356728266069535,1.42,bs168376,bs,G,g
8,60130745426,2458757.5821075,3.5243641712557534,0.04548791509769956,15.032363678412215,0.014029022987753107,18.007900532079685,1.48,bs188901,bs,B,g
9,60130745426,2458688.754717,3.453844402524092,0.04184634566024539,15.054308701079218,0.013169428910321739,18.09849676618562,1.77,bC055682,bC,G,g
10,60130745426,2458607.8510658,3.4555413223953324,0.038951447184767826,15.053775395384275,0.012252358052923589,18.176331616710634,1.45,bC032067,bC,G,g
11,60130745426,2458105.0329864,3.163538554327764,0.08509034283160635,15.14963279324929,0.02923609163899902,17.327939927826876,1.52,bs026317,bs,G,g
12,60130745426,2458968.8018649,3.409259954139294,0.05128359788568319,15.06841532928335,0.01635048131557436,17.87769439587286,1.44,bC125793,bC,G,g
13,60130745426,2458516.0103878,3.4129292422804998,0.031073576244542905,15.067247411112206,0.00989637462574388,18.42166251420013,1.41,bs133301,bs,G,g
14,60130745426,2458188.8091329,3.56849467499245,0.05549922383162561,15.018852989714581,0.016904955391413845,17.791923337779597,1.53,bs055013,bs,B,g
15,60130745426,2458580.855231,3.391327088152492,0.027457634774994272,15.074141425241079,0.008800464954994976,18.555982801441736,1.49,bs149370,bs,G,g
16,60130745426,2458904.0053686,3.3965636242906174,0.0452283513639068,15.072466236808786,0.01447382028439843,18.014113717945577,1.39,bC112523,bC,G,g
17,60130745426,2459213.1173658,3.299914810041456,0.14621900421847517,15.10380880138029,0.04816297067846923,16.74013105658319,1.63,bC197821,bC,G,g
18,60130745426,2458194.794968,3.1581315142335593,0.14303065871442464,15.151490093791322,0.04922787622921963,16.764067764573845,1.49,bs056266,bs,B,g
19,60130745426,2458592.7200777,3.807061959423546,0.11908982405438492,14.948590759891191,0.03400140641479854,16.962953977379136,1.57,bs152845,bs,G,g
