,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,476111400005249,44831349,2458202.8189771054,58202.3134954,18.147755,0.030915838,0,zg,205.6850564,5.515609,2.559,0.292,20180325313484,476,11,4,20.88,26.285423,0.033170275,-0.03941977,2.5060232e-05,30.0,1.279,1
1,476111400005249,44835467,2458202.8601588644,58202.3546759,18.147087,0.03090253,0,zg,205.6851004,5.515616,1.784,0.174,20180325354549,476,11,4,21.04,26.288994,0.029152583,-0.016305989,1.8245837e-05,30.0,1.169,1
2,476111400005249,45131991,2458205.825484329,58205.319919,18.191994,0.031815443,0,zg,205.6850466,5.5156373,1.194,0.106,20180328319907,476,11,4,20.32,26.307926,0.03523116,-0.037260637,3.9611685e-05,30.0,1.229,1
3,476111400005249,45136684,2458205.8724068324,58205.3668403,18.240519,0.032843687,0,zg,205.6850861,5.5156351,0.307,-0.017,20180328366829,476,11,4,19.93,26.132221,0.037550632,-0.012853505,6.11628e-05,30.0,1.147,1
4,476111400005249,47631376,2458230.8194537787,58230.3137616,18.222485,0.032456364,0,zg,205.6850862,5.5156173,3.821,0.417,20180422313715,476,11,4,21.52,26.277876,0.027690385,-0.08037893,1.5406127e-05,30.0,1.143,1
5,476111400005249,48823129,2458242.7366936416,58242.2312963,18.230282,0.032623075,0,zg,205.6850632,5.5156209,2.175,0.219,20180504231285,476,11,4,21.62,26.28617,0.029404024,-0.1094917,1.7977967e-05,30.0,1.196,1
6,476111400005249,49421268,2458248.7178531243,58248.2126852,18.13777,0.030717649,0,zg,205.6850984,5.5156042,2.177,0.308,20180510212685,476,11,4,21.5,26.29315,0.02558725,-0.051855866,1.344615e-05,30.0,1.202,1
7,476111400005249,50120942,2458255.7142556612,58255.2094213,18.185205,0.031675078,0,zg,205.6850941,5.5156005,3.068,0.304,20180517208866,476,11,4,21.56,26.305023,0.0294792,-0.07944969,1.735355e-05,30.0,1.171,1
8,476111400005249,50418583,2458258.6905055577,58258.1858333,18.224503,0.03249941,0,zg,205.6850446,5.5156604,3.29,0.245,20180520185741,476,11,4,21.51,26.240166,0.029518213,-0.079332404,1.7311891e-05,30.0,1.201,1
9,476111400005249,51321001,2458267.7141250377,58267.2100116,18.25564,0.033173256,32768,zg,205.6850319,5.5156959,0.466,0.091,20180529209907,476,11,4,19.61,26.246685,0.041025594,0.017825002,8.9762696e-05,30.0,1.144,1
