,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,1830107400006643,59514626,2458349.646444377,58349.1462616,18.624432,0.039751604,0,zg,258.7678515,56.787823,0.679,0.033,20180819146262,1830,7,4,20.35,26.142347,0.035388973,-0.011787914,2.1519292e-05,30.0,1.096,2
1,1830107400006643,81341949,2458567.920345004,58567.4194907,18.529922,0.037133217,0,zg,258.7679538,56.7877123,0.739,0.002,20190325419387,1830,7,4,20.44,26.13091,0.039052993,-0.042772166,2.4027362e-05,30.0,1.262,1
2,1830107400006643,89935428,2458653.855422176,58653.3542824,18.489288,0.03607114,0,zg,258.7678891,56.7877324,1.112,0.133,20190619354248,1830,7,4,20.64,26.156878,0.03359107,-0.06987388,1.7235358e-05,30.0,1.134,2
3,1830107400006643,124630572,2459000.80699794,59000.3057292,18.664806,0.040936112,0,zg,258.7679622,56.7877077,0.735,0.069,20200531305694,1830,7,4,20.91,26.265007,0.031682536,-0.091472864,1.33935255e-05,30.0,1.127,3
4,1830107400006643,133727567,2459091.7756358734,59091.2756713,18.618996,0.039595205,0,zg,258.7679222,56.787713,0.287,-0.012,20200830275671,1830,7,4,20.48,26.26197,0.03446266,-0.062356904,1.9305968e-05,30.0,1.487,2
5,1830107400006643,158839434,2459342.8956234255,59342.3943403,18.536587,0.03731097,32768,zg,258.7678377,56.787749,1.448,0.078,20210508394329,1830,7,4,22.09,26.296148,0.0359591,-0.16166942,1.6027343e-05,30.0,1.111,2
6,1830107400006643,158839481,2459342.8960979283,59342.3948148,18.589693,0.038764473,32768,zg,258.7678837,56.7877147,1.474,0.17,20210508394803,1830,7,4,22.11,26.282639,0.036310595,-0.14979315,1.624299e-05,30.0,1.11,3
7,1830107400006643,163230973,2459386.8108491646,59386.3097338,18.643875,0.040316958,0,zg,258.7678675,56.7877235,1.558,0.173,20210621309734,1830,7,4,20.74,26.280952,0.030832093,-0.0772424,1.3820867e-05,30.0,1.108,2
8,1830107400006643,163231020,2459386.81132366,59386.3102083,18.641735,0.040254276,0,zg,258.7679381,56.7877274,0.661,0.077,20210621310208,1830,7,4,20.9,26.281797,0.030192755,-0.0825978,1.253033e-05,30.0,1.109,3
9,1830107400006643,166539527,2459419.895927111,59419.3952778,18.613007,0.039423726,32768,zg,258.7677622,56.7877929,0.257,-0.067,20210724395266,1830,7,4,18.64,25.091162,0.16465405,-0.13722382,0.0023388618,30.0,1.592,2
10,1830107400006643,201628480,2459770.785682158,59770.2848032,18.427443,0.034524743,0,zg,258.7679388,56.7877209,0.771,0.089,20220710284792,1830,7,4,20.98,26.286526,0.030144824,-0.0557759,1.2007846e-05,30.0,1.124,2
11,1830107400006643,204726796,2459801.7683131685,59801.267963,18.55492,0.037805278,32768,zg,258.7679505,56.7877046,1.043,0.121,20220810267951,1830,7,4,20.55,26.165678,0.03677367,-0.08322921,2.2164386e-05,30.0,1.24,2
12,1830107400006643,204833021,2459802.830550193,59802.3302199,18.476044,0.035732966,0,zg,258.7678984,56.7877686,0.33,0.043,20220811330220,1830,7,4,20.28,26.266308,0.031413745,-0.082810685,1.9298026e-05,30.0,1.494,2
13,1830107400006643,205233314,2459806.8334032404,59806.3331481,18.475573,0.035721008,0,zg,258.767932,56.7877472,0.748,0.1,20220815333148,1830,7,4,20.69,26.156818,0.03382703,-0.04505574,1.6907681e-05,30.0,1.574,2
14,1830107400006643,206718599,2459821.6859710845,59821.1859954,18.530834,0.03715748,0,zg,258.7679591,56.7877225,1.354,0.129,20220830185984,1830,7,4,21.59,26.2812,0.028249381,-0.095065795,9.840411e-06,30.0,1.179,2
15,1830107400006643,207424855,2459828.748399307,59828.2485532,18.449802,0.035074268,0,zg,258.7679217,56.787742,0.715,-0.029,20220906248553,1830,7,4,20.44,26.18423,0.035704426,-0.05402346,2.1280699e-05,30.0,1.439,2
16,1830107400006643,209617918,2459850.678671743,59850.1791898,18.514668,0.036730118,0,zg,258.7679062,56.7877213,1.267,0.191,20220928179167,1830,7,4,21.36,26.233488,0.028270435,-0.08870466,9.932126e-06,30.0,1.397,2
17,1830107400006643,209816437,2459852.663828068,59852.164375,18.535007,0.03726874,0,zg,258.7679083,56.7877423,1.158,0.134,20220930164363,1830,7,4,21.21,26.089247,0.030955108,-0.078658186,1.213418e-05,30.0,1.358,2
18,1830107400006643,210421780,2459858.7171711903,59858.2178009,18.50178,0.036393687,0,zg,258.7679015,56.7877263,1.175,0.003,20221006217778,1830,7,4,20.43,26.117624,0.036070228,-0.06172429,2.3326931e-05,30.0,1.767,2
19,1830207400014675,50934869,2458263.8499819506,58263.3486921,17.944117,0.024639033,0,zr,258.7682808,56.787896,1.419,0.114,20180525348681,1830,7,4,19.99,26.255812,0.04054637,0.12999977,2.1529026e-05,30.0,1.108,2
20,1830207400014675,50934914,2458263.8504333682,58263.3491435,17.912815,0.024185635,0,zr,258.7674978,56.7878276,0.67,-0.002,20180525349144,1830,7,4,20.11,26.260498,0.038357873,0.1324153,1.8688108e-05,30.0,1.107,2
21,1830207400014675,51439023,2458268.8915059087,58268.3902315,18.28875,0.030586114,0,zr,258.7678218,56.7877514,1.82,0.297,20180530390197,1830,7,4,20.79,26.233562,0.024381453,0.10421276,7.3450806e-06,30.0,1.116,2
22,1830207400014675,51439069,2458268.891968808,58268.3906944,18.20157,0.028903011,0,zr,258.7678755,56.7877323,2.284,0.255,20180530390683,1830,7,4,20.81,26.25144,0.023747182,0.1017806,6.9436983e-06,30.0,1.116,2
23,1830207400014675,51636825,2458270.8695184826,58270.3682523,18.222942,0.029303575,0,zr,258.7679068,56.7877394,2.189,0.288,20180601368218,1830,7,4,20.79,26.226908,0.023820428,0.10131834,7.0228602e-06,30.0,1.107,2
24,1830207400014675,51636870,2458270.869969882,58270.3687037,18.251549,0.02985187,0,zr,258.7679368,56.7877184,2.768,0.317,20180601368704,1830,7,4,20.83,26.209496,0.02290903,0.10153638,6.448463e-06,30.0,1.107,2
25,1830207400014675,51740650,2458271.9077659743,58271.4065046,18.179125,0.028490491,0,zr,258.767911,56.787722,2.157,0.254,20180602406505,1830,7,4,20.86,26.222702,0.02324654,0.10367881,6.705177e-06,30.0,1.141,2
26,1830207400014675,51740696,2458271.9082289725,58271.4069676,18.173512,0.02838864,0,zr,258.7678877,56.7877209,2.107,0.222,20180602406956,1830,7,4,20.95,26.223091,0.025853077,0.106068745,8.2215865e-06,30.0,1.141,2
