,asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
0,661425887409,2458697.6706091,0.9477903749735666,0.04864181517079944,16.45828488721544,0.055783999948938484,17.935116178513173,1.50,bi243076,bi,G,g
1,661425887409,2458255.609607,1.2578598735895405,0.07640660196980759,16.150984964494025,0.06602536264870866,17.44481339709778,1.72,bn050865,bn,G,g
2,661425887409,2458377.3690813,0.9896399017934446,0.03640833205954954,16.411372628497972,0.039988559380087614,18.249638652772944,1.66,bo077166,bo,B,g
3,661425887409,2458067.2604159,1.076144013598076,0.06566727240711255,16.32038963697252,0.06632706134663262,17.60926816753838,1.67,bn001173,bn,G,g
4,661425887409,2458829.571396,0.8502506859359839,0.1748988947919611,16.545672948626983,99.999,16.545672948626983,1.65,bE146329,bE,B,g
5,661425887409,2458122.5432642,1.2697117564204095,0.3139229540189626,15.910582930353076,99.999,15.910582930353076,2.39,bq032838,bq,B,g
6,661425887409,2459318.6694875,1.0398362455735226,0.42841792067066226,15.572971538876438,99.999,15.572971538876438,1.53,bn294659,bn,G,g
7,661425887409,2459143.7669013,1.1146013100809027,0.03896666456244873,16.282266749327615,0.03800019773303549,18.175907528966995,1.55,bs284271,bs,G,g
8,661425887409,2458717.0229226,1.261373792721848,0.1303977882710825,16.14795611350033,0.11236695038333216,16.86446504840125,1.70,bA063739,bA,G,g
9,661425887409,2458777.7402661,0.9566004862385177,0.04645141315273111,16.448239129064227,0.05278135145937048,17.98514328466552,1.49,bq194752,bq,G,g
10,661425887409,2458294.4912667,0.6542120205855331,0.18224408801980996,16.501006989570975,99.999,16.501006989570975,1.55,bn057929,bn,B,g
11,661425887409,2458339.5111283,1.03652260140663,0.03640904488280347,16.36111868143868,0.038180594163552226,18.249617395813498,1.57,bn068710,bn,G,g
12,661425887409,2458319.9275837,1.0263848135949125,0.06424010814455264,16.371790078315367,0.06803121361507898,17.6331249529892,1.44,br086414,br,G,g
13,661425887409,2459187.5439732,1.095333979683834,0.06177269456567387,16.301199220646684,0.06130023761605534,17.675649246535713,2.12,bG184034,bG,G,g
14,661425887409,2458638.5075935,1.0941330028102165,0.048680742162151756,16.30239032717075,0.0483614423843772,17.934247634831923,1.50,bo140666,bo,B,g
15,661425887409,2459053.9040264,1.060538618851197,0.040891001990461924,16.33624940302537,0.04190959245041564,18.1235712299208,1.69,bA150325,bA,G,g
16,661425887409,2458034.7764956,0.6766633105448354,0.10671575211851654,16.82413404933089,0.1714225981073525,17.082069287500804,1.66,bq003183,bq,G,g
17,661425887409,2458999.0283695,1.016549573266366,0.04937203285389858,16.382244216320107,0.05279157506271638,17.9189380881546,1.75,bA133706,bA,G,g
18,661425887409,2458594.8786996,0.44928521161469304,0.2811320785788428,16.030364602413634,99.999,16.030364602413634,1.47,bi205845,bi,G,g
19,661425887409,2458757.5444767,1.1594863262152535,0.059469795004063575,16.239401543823668,0.0557497575130142,17.716899507785104,1.47,bE124539,bE,G,g
20,661425887409,2458697.3385868,1.0607038629771453,0.06050053323676173,16.336080246003423,0.06199793501818342,17.69824260535801,1.53,bm154164,bm,G,g
21,661425887409,2458823.2788061,0.9085037182975494,0.05963807061182291,16.5042488494935,0.07135247604372358,17.71383164924636,2.04,bo185718,bo,G,g
22,661425887409,2458424.6407122,1.058115843903411,0.04483720615462345,16.338732578710374,0.046059317537994124,18.023544252695952,1.38,bi145699,bi,G,g
23,661425887409,2459047.4802961,0.912674331053332,0.052838876684963315,16.49927603183575,0.06292886702292325,17.845256670781055,1.54,bn229189,bn,G,g
24,661425887409,2458809.6537425,0.998296897269893,0.05019106400479593,16.401916318987755,0.05464857649286051,17.901074605375435,1.53,bq205972,bq,G,g
25,661425887409,2458408.2853936,0.890640221544405,0.07400664822108571,16.52580986205721,0.09031930850425006,17.47946377305928,1.73,bm082822,bm,G,g
26,661425887409,2459344.9476501,0.876581013205964,0.05396890303045921,16.54308547333994,0.06692119751204444,17.822281634681044,1.49,bs343212,bs,G,g
27,661425887409,2459021.9623952,1.01945539370898,0.03596592825429656,16.379145052366766,0.03834733772331106,18.262912427431402,1.69,bA140895,bA,G,g
28,661425887409,2458836.6278144,1.2540169739395752,0.06977756906791462,16.154307084796677,0.06048178401541079,17.543351023209834,1.53,br214986,br,G,g
29,661425887409,2458844.5531031,1.1230635473391088,0.05314339890179971,16.274054794678698,0.05143481342668256,17.8390172934126,1.63,bs218068,bs,G,g
30,661425887409,2458642.8396552,0.9347615287972192,0.06127034749047558,16.473313546804206,0.07124619674890638,17.684514752918155,1.69,bE083952,bE,G,g
31,661425887409,2458238.6242166,1.2156770407678483,0.28064076726200626,16.03226371385859,99.999,16.03226371385859,1.56,bm045743,bm,G,g
32,661425887409,2458988.572996,1.038778423061783,0.04272166009770041,16.358758321974467,0.04470307240869206,18.076020310539892,1.44,bo214321,bo,G,g
33,661425887409,2458660.9243663,1.2317349864873592,0.07338459047215463,16.17377242878016,0.06475894578292254,17.48862842403263,1.44,bq168811,bq,G,g
34,661425887409,2459216.5563572,1.0065970728148659,0.08230163372430788,16.392926464446635,0.08887200245502289,17.364119470847424,1.58,bq309563,bq,B,g
35,661425887409,2458256.8372104,0.9598435942208211,0.047171467662252275,16.444564445154125,0.05341842642301959,17.968442139414872,1.50,bi084108,bi,G,g
36,661425887409,2458114.5384351,1.1318959140650184,0.17119796937127899,16.265549391780475,0.16440093740449574,16.5688940887447,1.46,bq029724,bq,G,g
37,661425887409,2459169.2885339,0.9543900080697995,0.058773678442338204,16.450750912618513,0.06693744962680483,17.729683430035777,1.76,bm257416,bm,B,g
38,661425887409,2458585.8998498,0.8752323606990509,0.0915858952773862,16.54475720523272,0.1137410939553939,17.248069123638924,1.50,bE066271,bE,G,g
39,661425887409,2458230.6263517,0.9417096622013452,0.04012000431506657,16.46527305622235,0.04630800988122363,18.144238183795963,1.45,bo044166,bo,G,g
40,661425887409,2458073.5156882,1.071610922083516,0.04861244862205032,16.324972793834046,0.04930858484039224,17.935771868555157,1.59,bi020649,bi,G,g
41,661425887409,2458676.4353277,1.1085964292656678,0.050515325480884866,16.28813193373817,0.04952926153261526,17.894082722479425,1.54,bn149279,bn,G,g
42,661425887409,2459188.5410361,1.0089107622299536,0.05505374814889954,16.390433735394147,0.059312510914608325,17.80067338196606,1.64,bG184332,bG,G,g
43,661425887409,2459101.9472509,1.037701136085407,0.05066542995996997,16.35988489177185,0.053070308595261975,17.890861280095645,1.49,bC165528,bC,G,g
44,661425887409,2459309.9191929,1.3465713009648008,0.40824351282016663,15.625342380638049,99.999,15.625342380638049,1.60,bE223250,bE,B,g
45,661425887409,2458333.6253997,1.0809285483620659,0.04707590029906784,16.315573154461084,0.04733842669281895,17.97064402545179,1.50,bo067796,bo,G,g
46,661425887409,2459130.8508667,0.9557353535220023,0.036034525790163106,16.449221494145498,0.040982017324205824,18.260843583511704,1.49,bC174441,bC,G,g
47,661425887409,2458732.2833553,0.9046030609954682,0.050681076794095184,16.50892048983754,0.060897568586029176,17.890526027604395,1.49,bo163924,bo,G,g
48,661425887409,2458803.6937695,0.9098191446721282,0.11783172846102427,16.502677944438286,0.14077299479630112,16.97448499057385,1.54,bq203727,bq,B,g
49,661425887409,2458599.6260794,0.478172710905736,0.13742541989457635,16.8074729299452,99.999,16.8074729299452,1.49,bm129505,bm,G,g
50,661425887409,2459332.8542782,1.3295478401555836,0.20539500425463753,16.090805700152035,0.167918319795916,16.37116592092084,1.48,bG230407,bG,G,g
51,661425887409,2459156.3767788,1.2200821026948447,0.11598103174646596,16.184092980948694,0.10332611106777688,16.9916731918541,1.46,bo254521,bo,B,g
52,661425887409,2458041.6173268,0.9391516621182352,0.031503922189708614,16.468226293633787,0.03646204874645133,18.406729046070673,1.71,bi014590,bi,G,g
53,661425887409,2458773.8419632,1.0435705708205452,0.07038673627920591,16.35376106405016,0.07331303141526736,17.53391354112452,1.51,bC080338,bC,B,g
54,661425887409,2458063.6213962,0.950879233430428,0.10563886467712319,16.454752215283655,0.12075650500397407,17.09308129867535,1.81,bi018300,bi,B,g
55,661425887409,2458676.8084773,1.079767263403329,0.05056255250041141,16.316740231509392,0.05089920583707327,17.89306813670263,1.46,bG094806,bG,G,g
56,661425887409,2458424.3540694,0.9526289810678483,0.04061952169905713,16.452756148358645,0.04634716652355309,18.130803598401133,1.48,bo087273,bo,G,g
57,661425887409,2458978.5711916,2.5394986501230234,0.3939247924340791,15.388195656496382,0.1686077376690918,15.664107324318552,1.55,bo211091,bo,B,g
58,661425887409,2458068.6029614,0.9882571345756314,0.023224076332706647,16.412890726405113,0.025543515293762836,18.73779448578828,1.56,bs013768,bs,G,g
59,661425887409,2458705.9258976,0.9547687251456352,0.1613582038996412,16.450320160749815,0.18369825848461308,16.633162983842162,1.42,bC060266,bC,B,g
60,661425887409,2458034.673426,0.8840300100763703,0.07792745219011293,16.533898101748,0.09581547166395411,17.423414418016783,2.47,bi009468,bi,G,g
61,661425887409,2458392.3878006,1.0809093405276544,0.06184819343171876,16.315592447897785,0.06219420508992263,17.674323065114393,2.14,bn079173,bn,B,g
