,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,748107200007051,45020790,2458204.709321343,58204.2079051,18.687313,0.041139435,0,zg,117.0860685,47.2039981,1.161,0.093,20180327207870,748,7,2,20.15,26.318155,0.037361063,-0.10007926,3.5549598e-05,30.0,1.08,1
1,748107200007051,45022587,2458204.727294277,58204.2258796,18.559404,0.037765883,0,zg,117.086042,47.2038901,0.837,0.072,20180327225822,748,7,2,19.97,26.334446,0.03612279,-0.11917554,3.9723815e-05,30.0,1.114,1
2,748107200007051,45320856,2458207.7097191005,58207.2085648,18.951508,0.049422126,0,zg,117.0859827,47.2040271,1.267,0.244,20180330208472,748,7,2,20.26,26.245564,0.03663957,-0.08157776,3.1614618e-05,30.0,1.096,1
3,748107200007051,45327217,2458207.7733245874,58207.2721759,18.656633,0.04029538,0,zg,117.0860343,47.2039423,0.8,0.134,20180330272014,748,7,2,20.2,26.267838,0.036259204,-0.0798719,3.169304e-05,30.0,1.287,1
4,748107200007051,45618853,2458210.689421739,58210.1885301,18.841375,0.04573741,0,zg,117.0862248,47.2039195,1.944,0.322,20180402188438,748,7,2,20.51,25.97423,0.037435852,-0.04349925,2.9041475e-05,30.0,1.076,1
5,748107200007051,45625368,2458210.7545664134,58210.2536806,18.760654,0.04325143,0,zg,117.0858397,47.2039317,1.335,0.27,20180402253542,748,7,2,20.19,26.122042,0.037461724,-0.056830693,3.543132e-05,30.0,1.245,1
6,748107200007051,47719739,2458231.6964208055,58231.1973958,18.802588,0.044521086,0,zg,117.0860461,47.203978,1.761,0.189,20180423197350,748,7,2,20.8,26.262169,0.036968056,-0.1072046,2.1318734e-05,30.0,1.249,1
7,748107200007051,48016993,2458234.6686980114,58234.1699306,18.8751,0.04682872,32768,zg,117.0860408,47.204151,1.165,0.331,20180426169884,748,7,2,19.78,25.82217,0.039440546,-0.059416663,5.61287e-05,30.0,1.181,1
8,748107200007051,49121499,2458245.7128468775,58245.215,18.518333,0.03676082,0,zg,117.0862731,47.2039189,0.626,0.037,20180507214931,748,7,2,19.91,25.742085,0.042319357,-0.06474328,5.912884e-05,30.0,1.566,1
9,748107200007051,49518343,2458249.680971799,58249.1834375,18.753792,0.043048017,0,zg,117.0859936,47.2040038,2.997,0.404,20180511183333,748,7,2,21.22,26.161093,0.031133527,-0.057509348,1.249551e-05,30.0,1.423,1
10,748107200007051,50416495,2458258.661826675,58258.1649537,18.723442,0.042162918,0,zg,117.0860878,47.2041098,0.89,0.092,20180520164873,748,7,2,20.45,26.161516,0.035831455,-0.11536643,2.6544594e-05,30.0,1.461,1
11,748107200007051,60950508,2458364.0018537818,58363.505081,18.764494,0.043365777,0,zg,117.0859752,47.2039799,1.198,0.169,20180902505046,748,7,2,20.56,26.09447,0.03310128,-0.05721034,1.9895055e-05,30.0,1.755,1
12,748107200007051,61246982,2458366.9668063074,58366.4698264,18.620626,0.039333314,0,zg,117.086092,47.2040102,1.829,0.158,20180905469769,748,7,2,20.96,26.135677,0.036970332,-0.09006048,1.9531379e-05,30.0,2.099,1
13,748107200007051,61549583,2458369.993033105,58369.4958333,18.624111,0.03942509,0,zg,117.0860604,47.2040274,4.229,0.599,20180908495799,748,7,2,21.62,26.144192,0.026265843,-0.050199892,8.703547e-06,30.0,1.684,1
14,748107200007051,61847288,2458372.9703057576,58372.4728819,18.746252,0.042825934,0,zg,117.0860695,47.2040169,3.306,0.225,20180911472882,748,7,2,21.41,26.181065,0.028308216,-0.07412193,1.0152417e-05,30.0,1.839,1
15,748107200007051,62146991,2458375.967575579,58375.469919,18.739235,0.042620566,0,zg,117.0861184,47.2039604,2.958,0.413,20180914469884,748,7,2,21.43,26.17406,0.027565341,-0.052971166,9.771499e-06,30.0,1.78,1
16,748107200007051,62449196,2458378.9898654856,58378.4919676,18.690226,0.041220743,0,zg,117.0860596,47.2039204,2.173,0.144,20180917491921,748,7,2,21.29,26.250736,0.0297722,-0.10377958,1.1452632e-05,30.0,1.513,1
