,asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
0,180389334694,2458875.7611705,0.3864729241004257,0.04534066839485587,17.432267939555018,0.12752079677124675,18.011420816338564,1.49,bH157590,bH,G,g
1,180389334694,2459263.6847194,0.6257835087594973,0.04843668834472314,16.90900533722995,0.08413224949329333,17.939704505383254,1.43,bH206561,bH,G,g
2,180389334694,2458636.6741166,0.3645082812321674,0.037437746399247955,17.495797123619955,0.11163862305218619,18.219366366233487,1.58,bl220685,bl,G,g
3,180389334694,2459341.6907725,0.5755034799831757,0.05691077491237294,16.999945737063964,0.1074876870423787,17.764654363645395,1.51,bl383888,bl,G,g
4,180389334694,2458128.8695125,0.4345628954225443,0.049352315536118505,17.304934017511787,0.12344316967685703,17.9193717766298,1.58,bt035298,bt,B,g
5,180389334694,2458937.8789349,0.459802131886152,0.06660137662500433,17.243638170889458,0.15744337761634639,17.59393259653204,1.65,bD117670,bD,B,g
6,180389334694,2459245.0312081,0.5207694777398305,0.32616915739554475,15.86903338220613,99.999,15.86903338220613,2.22,bt318593,bt,B,g
7,180389334694,2458190.5354781,0.41146782394436665,0.024208896054691998,17.36422592274178,0.06395157997654274,18.692703147161147,1.54,bp034206,bp,G,g
8,180389334694,2458145.8220106,0.5568291861691445,0.06488673757515245,17.035760645484967,0.12666193571301645,17.622250764145434,1.58,bt040877,bt,G,g
9,180389334694,2458491.9814455,0.28526093631682586,0.04200968712657696,17.76195986386857,0.16007345410847915,18.094266993749738,1.55,bt126632,bt,G,g
10,180389334694,2458658.6999278,0.5814612235117569,0.047312924470723085,16.988763727786953,0.08844457676026529,17.96519112854102,1.46,bt168081,bt,G,g
11,180389334694,2458642.7850035,0.42530786805208687,0.031281984127504214,17.328307079557852,0.0799471611377913,18.414404883121442,1.50,bD043485,bD,G,g
12,180389334694,2458246.7411343,0.5871314067695943,0.050234349411823705,16.97822734170124,0.09299886376190994,17.90013865629922,1.51,bl080185,bl,B,g
13,180389334694,2458120.8882981,0.0923525812452447,0.12357573137220502,16.92280763775595,99.999,16.92280763775595,1.69,bt032097,bt,G,g
14,180389334694,2458282.5983182,0.43758720473233037,0.029079197371441753,17.297404085971685,0.07223205543489856,18.493684573475065,1.47,bl092333,bl,G,g
15,180389334694,2458998.7766515,0.3895443384534468,0.0543302074292234,17.423673380291852,0.1515991055783026,17.815037203579255,1.45,bt251844,bt,G,g
16,180389334694,2459255.8107316,0.5133317996462599,0.0513365182897642,17.124070200851406,0.10870272092415055,17.876574584165063,1.53,bl353024,bl,G,g
17,180389334694,2459226.7689973,0.6078343753794582,0.04953535874684415,16.940602478614025,0.08858133634340244,17.915352329932578,1.40,bH195754,bH,G,g
18,180389334694,2458560.6497346,0.5305715302994569,0.09480520739591417,17.088205765637078,0.19422289472572785,17.210560129879738,1.76,bH056236,bH,G,g
19,180389334694,2458928.3359924,0.5031107933832801,0.028902653504881377,17.145906536101045,0.06244335867142458,18.500296320327113,1.60,bp207920,bp,G,g
20,180389334694,2458203.3287586,0.57398149218254,0.0702387089074575,17.002820899878685,0.13301199388013937,17.536199311469286,1.53,bp038127,bp,G,g
21,180389334694,2459254.8567595,0.5998699171702944,0.046935515875848106,16.95492291457365,0.08504654696321544,17.97388662236964,1.47,bt322473,bt,B,g
22,180389334694,2459240.7949181,0.43561218877539554,0.07333471068199526,17.30231556438558,0.18298763005170834,17.48936665405039,1.49,bl348367,bl,G,g
23,180389334694,2458123.8814806,0.3357879526184663,0.09612287237249137,17.195573761332973,99.999,17.195573761332973,1.62,bt033024,bt,G,g
24,180389334694,2459338.6072498,0.5323956204079245,0.03360080443090974,17.084479436720482,0.06860051456447853,18.33676642423817,1.58,bl382958,bl,G,g
25,180389334694,2458512.9354425,0.40023804235482363,0.055251175686275106,17.39426970813613,0.15004976886407514,17.79678680199143,1.53,bt132957,bt,B,g
26,180389334694,2458132.5783355,0.46981100703281553,0.03145912999451402,17.220257653557915,0.07278396206964063,18.408273841455603,2.35,bp019031,bp,G,g
27,180389334694,2458166.8236765,0.4592870371431523,0.05726344921637404,17.244855151980637,0.135520653859898,17.75794685183867,1.46,bl049355,bl,B,g
28,180389334694,2458909.789784,0.47319480969541294,0.03994545034296391,17.212465691379208,0.09175706680307677,18.14897230710219,1.50,bl313188,bl,G,g
29,180389334694,2458130.8628495,0.44173956692923805,0.037414357485831724,17.287149869611504,0.09206279654459523,18.220044882657056,1.54,bt035889,bt,G,g
30,180389334694,2459037.6613508,0.3487492543602907,0.05461992900843413,17.543782402922595,0.17023545515974509,17.809262783103957,1.55,bt260608,bt,G,g
31,180389334694,2458679.5484767,0.5755338929903265,0.09983726642302214,16.99988836185836,0.18855321845126327,17.154408908001407,1.54,bH095664,bH,G,g
32,180389334694,2458578.5416638,0.42116429448560067,0.04955437727604355,17.338936758764355,0.12789178538200716,17.914935554052544,1.47,bH062903,bH,G,g
33,180389334694,2458556.9615854,0.43738796086522863,0.07614026855238977,17.297898560083254,0.1892168255072066,17.44860460076722,1.71,bt142542,bt,B,g
34,180389334694,2458928.9682443,0.3812436774717452,0.04672176315410093,17.447058997046938,0.1332075209857474,17.97884255263422,1.64,bt239273,bt,G,g
35,180389334694,2459285.3852936,0.3977206224554052,0.0567079995345831,17.40112034618524,0.15498097520906404,17.768529793633448,2.14,bp285018,bp,B,g
36,180389334694,2458692.5055417,0.49844524404576707,0.04187472021367368,17.15602198103364,0.09131594849378227,18.097760815662085,1.58,bH100153,bH,G,g
37,180389334694,2458107.9359996,0.3604716783421329,0.033673082532497435,17.507887750773364,0.10153689974783252,18.334433424453508,1.71,bt027395,bt,G,g
38,180389334694,2458883.1301269,0.3756056841716575,0.02779610976042132,17.463235232348527,0.08043851319688436,18.542680566593532,1.51,bD110309,bD,G,g
39,180389334694,2458221.8076733,0.3899089866286692,0.03599052663379507,17.422657509958167,0.10033145935845172,18.262170107585828,1.52,bl069822,bl,G,g
40,180389334694,2459319.9732764,0.04720517388200002,0.16881040400771868,16.58414258830249,99.999,16.58414258830249,1.53,bD224217,bD,B,g
41,180389334694,2458566.935666,-0.44039635376571246,0.3117944692229203,15.917969593508891,99.999,15.917969593508891,1.43,bt145318,bt,B,g
42,180389334694,2458487.1351787,0.2360731563405257,0.033337905214841076,17.967449105622812,0.15349840725695352,18.345294842734475,1.47,bD010484,bD,G,g
43,180389334694,2458170.7500371,0.42697129651296434,0.041748132061124515,17.324068921751476,0.10627975413070403,18.101047989958666,1.54,bt049044,bt,G,g
44,180389334694,2459308.4328052,0.40780230022703884,0.0380150011125417,17.373941444516234,0.10132520920110735,18.202753092610248,1.52,bp290799,bp,G,g
45,180389334694,2458324.5123541,0.4044769990775213,0.06763697219265602,17.38283104695246,0.18176175209756554,17.577180216635824,1.55,bl109388,bl,G,g
46,180389334694,2458204.8370965,0.4616363018924534,0.030023935464313607,17.23931573905087,0.07069355752012174,18.458971566689495,1.48,bl063079,bl,B,g
47,180389334694,2458583.6238595,0.39120470461126033,0.03536930064307469,17.41905544989705,0.09827308197007675,18.28107442994717,1.49,bl200902,bl,G,g
48,180389334694,2458271.5370002,0.44980593733239993,0.03933536341616297,17.267502662976504,0.09505394716162054,18.16568269410615,1.62,bl089399,bl,B,g
49,180389334694,2458861.0180202,1.1077305249855696,0.2612019903641737,16.110199406572377,99.999,16.110199406572377,1.61,bt224405,bt,B,g
50,180389334694,2458201.6572399,0.47603915881693704,0.10518269598226937,17.09777986592701,99.999,17.09777986592701,1.52,bt058472,bt,B,g
51,180389334694,2458131.6054835,0.4587224684043506,0.05233802387603024,17.246190590869595,0.12401650301733909,17.855597308992486,1.63,bp018661,bp,G,g
52,180389334694,2458520.7248359,0.30461176560845815,0.03594629792163979,17.690698937486154,0.1282683972507042,18.26350518792679,1.39,bH041961,bH,G,g
53,180389334694,2458678.2747534,0.1305421840127391,0.09195496944840366,17.24370260035355,99.999,17.24370260035355,1.61,bp149969,bp,G,g
54,180389334694,2459050.6248238,0.4057022202787073,0.0963019577124629,17.19355282158833,99.999,17.19355282158833,1.50,bt263360,bt,B,g
55,180389334694,2458186.8686211,0.46089598573786844,0.045624365517042326,17.241058308357808,0.10759846729748694,18.004648516650082,1.53,bl056043,bl,G,g
56,180389334694,2458190.8491241,0.3986131151112034,0.025186927089938468,17.39868666304741,0.06868086780170052,18.649702648958314,1.48,bl057546,bl,G,g
57,180389334694,2458848.7967155,0.415779690167774,0.04947173955140072,17.35290744408587,0.12933202659676843,17.91674765763139,1.43,bH150837,bH,G,g
58,180389334694,2458323.5155927,0.42004633896314386,0.08180892985675049,17.341822612681042,0.21169747619701634,17.370638832219825,1.57,bl108940,bl,G,g
59,180389334694,2458243.7500623,0.6924824860786589,0.06991656711882399,16.799043637491845,0.10974467966368896,17.541190370369456,1.48,bl078902,bl,G,g
60,180389334694,2458850.9567322,0.2588039978356937,0.0452192743488009,17.86763817041489,0.18991741075400517,18.014331639508182,1.66,bt220776,bt,G,g
61,180389334694,2458500.1561063,0.31149519889364785,0.03212653279143549,17.666437229224954,0.11210491995557029,18.38548096771584,1.48,bD015346,bD,G,g
62,180389334694,2458233.5767794,0.2720412401126756,0.08136626402498627,17.37652967246033,99.999,17.37652967246033,1.50,bl074866,bl,B,g
