,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,516114300015996,45115305,2458205.655544535,58205.1530556,16.803146,0.014879181,32768,zg,121.8638038,14.0936744,0.444,-0.002,20180328153044,516,14,3,19.33,26.35261,0.042384174,-0.10901531,5.9516857e-05,30.0,1.077,1
1,516114300015996,45423564,2458208.7378568384,58208.2356481,16.898457,0.015426805,32768,zg,121.8638436,14.0936807,0.455,-0.035,20180331235637,516,14,3,17.99,25.067652,0.05570114,-0.041740414,0.00053117593,30.0,1.28,1
2,516114300015996,47317261,2458227.673007963,58227.1726157,16.767899,0.0146894585,0,zg,121.8638194,14.0936666,0.772,0.033,20180419172604,516,14,3,21.18,26.256092,0.02699827,-0.06479169,6.8461572e-06,30.0,1.231,1
3,516114300015996,47815069,2458232.6505973455,58232.1506944,16.775938,0.014732146,32768,zg,121.8637778,14.0936595,0.728,0.009,20180424150683,516,14,3,18.06,25.143858,0.0622379,-0.09883053,0.00053867255,30.0,1.2,1
4,516114300015996,48119537,2458235.6949748816,58235.1953704,16.792511,0.0148212295,0,zg,121.8638083,14.0936913,1.164,0.046,20180427195370,516,14,3,20.12,26.240555,0.034656893,-0.046652228,1.8867893e-05,30.0,1.496,1
5,516114300015996,49020799,2458244.706730806,58244.2079977,16.7013,0.014348771,0,zg,121.8638276,14.093722,0.744,0.036,20180506207986,516,14,3,20.4,26.062477,0.039309036,-0.08542989,2.0813299e-05,30.0,1.946,1
6,516114300015996,49317320,2458247.671658732,58247.173206,16.817432,0.014957998,0,zg,121.8638224,14.0936861,0.737,0.039,20180509173194,516,14,3,21.1,26.225748,0.030319095,-0.0734925,8.9021005e-06,30.0,1.596,1
7,516114300015996,61950526,2458374.001605163,58373.5052662,16.79527,0.0148362145,0,zg,121.8638164,14.0936573,2.04,0.068,20180912505255,516,14,3,20.73,26.113054,0.03306024,-0.018834231,1.1261247e-05,30.0,2.181,1
8,516114300015996,62249707,2458376.9936385504,58376.4970718,16.878162,0.015305826,0,zg,121.863769,14.0936718,1.021,0.021,20180915497002,516,14,3,20.87,26.13413,0.034719203,-0.06945015,1.1796494e-05,30.0,2.181,1
9,516114300015996,62548390,2458379.980703971,58379.4839005,16.862877,0.015216299,0,zg,121.8638077,14.093671,0.932,0.022,20180918483889,516,14,3,20.77,26.10775,0.036158666,-0.027553406,1.33786525e-05,30.0,2.297,1
10,516114300015996,63149394,2458385.991252367,58385.4939468,16.947174,0.015727308,0,zg,121.8637837,14.0936379,0.973,0.086,20180924493935,516,14,3,19.99,26.159975,0.035672594,-0.026214702,2.3085593e-05,30.0,1.803,1
11,516114300015996,63447678,2458388.974348653,58388.4767824,16.872293,0.015271292,0,zg,121.8638101,14.0936468,0.81,0.1,20180927476771,516,14,3,20.43,26.153572,0.032050207,-0.040248487,1.4683176e-05,30.0,1.94,1
12,516114300015996,66947831,2458423.9792524893,58423.4783102,16.833817,0.015049781,0,zg,121.8638094,14.093635,0.996,0.061,20181101478310,516,14,3,20.75,26.235725,0.03194434,-0.047534574,1.116696e-05,30.0,1.186,1
13,516114300015996,67245697,2458426.9582135943,58426.4569792,16.859398,0.015196105,0,zg,121.8637879,14.0936477,1.143,0.063,20181104456944,516,14,3,21.39,26.270086,0.027746947,-0.06236897,7.0485485e-06,30.0,1.233,1
14,516114300015996,67341640,2458427.9177283933,58427.4164005,16.841618,0.01509401,0,zg,121.8638172,14.0936688,1.147,0.012,20181105416377,516,14,3,20.64,25.919353,0.04109468,-0.022507941,1.88984e-05,30.0,1.441,1
15,516114300015996,67545483,2458429.956363549,58429.454838,16.807253,0.014901724,0,zg,121.8638066,14.0936732,1.545,0.193,20181107454838,516,14,3,21.74,26.245602,0.02533611,-0.030854585,5.812039e-06,30.0,1.21,1
16,516114300015996,67639129,2458430.8929120284,58430.3912963,16.836365,0.015064193,0,zg,121.863807,14.0936297,1.27,0.088,20181108391273,516,14,3,21.59,26.213879,0.025471615,-0.05273069,5.906425e-06,30.0,1.586,1
17,516114300015996,67849989,2458433.0017133066,58432.4998958,16.805141,0.014890125,0,zg,121.8637928,14.0936651,0.971,0.049,20181110499850,516,14,3,21.2,26.277796,0.030484695,-0.03540208,8.567084e-06,30.0,1.096,1
18,516114300015996,68347951,2458437.9817982856,58437.4795139,16.782427,0.014766848,0,zg,121.8638112,14.0936546,0.438,0.005,20181115479502,516,14,3,21.09,26.297897,0.0292734,-0.059887685,7.940047e-06,30.0,1.103,1
19,516114300015996,68445712,2458438.959503848,58438.4571296,16.81197,0.014927732,0,zg,121.8638075,14.0936668,0.771,0.087,20181116457118,516,14,3,21.67,26.279446,0.026203278,-0.050521124,6.2483587e-06,30.0,1.135,1
20,516114300015996,68446053,2458438.9629069613,58438.4605324,16.805395,0.014891512,0,zg,121.863802,14.0936493,1.098,0.116,20181116460498,516,14,3,21.72,26.28787,0.02438069,-0.059902832,5.463042e-06,30.0,1.128,1
21,516114300015996,68543891,2458439.9413758367,58439.438912,16.820387,0.014974436,0,zg,121.8638154,14.0936476,1.424,0.152,20181117438912,516,14,3,21.42,26.051188,0.03019776,-0.04751112,8.4415215e-06,30.0,1.173,1
22,516114300015996,68747877,2458441.9814209,58441.4787731,16.786459,0.014788531,0,zg,121.8638148,14.0936425,1.21,0.037,20181119478762,516,14,3,21.36,26.293034,0.027665475,-0.103111595,7.0581195e-06,30.0,1.093,1
23,516114300015996,70745021,2458461.954467724,58461.4502199,16.791225,0.014814268,32768,zg,121.8637861,14.093656,1.342,0.14,20181209450220,516,14,3,20.65,25.3923,0.037294183,-0.05134462,1.7575483e-05,30.0,1.085,1
24,516114300015996,71341267,2458467.917310084,58467.4126736,16.780254,0.014755206,32768,zg,121.863839,14.0937243,0.556,0.048,20181215412662,516,14,3,17.35,21.969254,0.06726699,0.12582928,0.0054662414,30.0,1.089,1
