,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
102,295116400011641,104920957,2458803.713007303,58803.2095718,17.915524,0.030175386,32768,zg,5.9869514,-14.4232989,1.476,0.234,20191116209572,295,16,4,19.8,25.591879,0.05493512,-0.032293297,0.00015559931,30.0,1.568,1
103,295116400011641,105217218,2458806.675385859,58806.1721875,17.945507,0.030733503,32768,zg,5.9869554,-14.4232787,1.553,0.225,20191119171991,295,16,4,20.28,25.33686,0.066034846,-0.030589031,0.00017439717,30.0,1.572,1
104,295116400011641,105814299,2458812.6456938544,58812.1429977,17.796696,0.028108988,0,zg,5.9869963,-14.4232891,2.226,0.205,20191125142998,295,16,4,21.09,26.041191,0.033142112,-0.06888129,3.287193e-05,30.0,1.595,1
105,295116400011641,107510547,2458829.606612456,58829.1054745,17.78318,0.027888043,0,zg,5.9870158,-14.4232084,0.679,0.055,20191212104873,295,16,4,19.6,26.196674,0.03754455,-0.026786707,9.610844e-05,30.0,1.577,1
106,295116400011641,108112628,2458835.626841874,58835.1262847,17.448833,0.023232274,0,zg,5.9870306,-14.4231486,1.083,0.035,20191218126285,295,16,4,19.1,25.973007,0.04140214,-0.04105985,0.0001947998,30.0,1.573,1
107,295116400011641,108412620,2458838.6264693537,58838.1262037,17.742493,0.027239526,32768,zg,5.9869393,-14.4233056,0.719,0.016,20191221126204,295,16,4,19.55,25.521955,0.054866817,-0.029532358,0.00019967533,30.0,1.586,1
108,295116400011641,109810613,2458852.6050509447,58852.1061343,17.847748,0.028969027,0,zg,5.9869731,-14.4232897,1.828,0.261,20200104106123,295,16,4,20.43,26.130758,0.03979769,-0.04685491,6.126037e-05,30.0,1.637,1
109,295116400011641,110208512,2458856.5836706283,58856.0851273,17.832336,0.02870509,0,zg,5.9870085,-14.4232797,2.099,0.34,20200108085116,295,16,4,20.25,26.173365,0.04139788,-0.021494262,6.934707e-05,30.0,1.605,1
110,295116400011641,110910644,2458863.60435206,58863.1064468,17.810104,0.028330944,0,zg,5.9869587,-14.4232613,1.653,0.106,20200115106435,295,16,4,20.77,26.147926,0.034576546,-0.036020253,3.8409144e-05,30.0,1.798,1
111,295116400011641,111910711,2458873.604176196,58873.1071181,17.765438,0.027602216,0,zg,5.9869599,-14.4232778,1.255,0.04,20200125107106,295,16,4,20.41,26.096031,0.04604591,-0.04467358,7.681177e-05,30.0,2.071,1
112,295116400011641,129446025,2459048.962940512,59048.4602546,17.844578,0.028914433,0,zg,5.9870111,-14.4232767,3.068,0.32,20200718460220,295,16,4,21.55,26.216255,0.030065564,-0.039551217,2.5582473e-05,30.0,1.738,1
113,295116400011641,129743966,2459051.9425979997,59051.4396644,17.790325,0.028004503,0,zg,5.9870002,-14.4233308,2.523,0.128,20200721439456,295,16,4,21.37,26.169855,0.03401701,-0.0678699,3.350222e-05,30.0,1.823,1
114,295116400011641,130341817,2459057.9215802676,59057.4181713,17.842846,0.028884668,0,zg,5.9869802,-14.4233004,1.798,0.181,20200727417558,295,16,4,21.55,26.164625,0.028637225,-0.05580703,2.3534605e-05,30.0,1.865,1
115,295116400011641,130943842,2459063.942280318,59063.4384259,17.759022,0.027499998,0,zg,5.9869611,-14.4232916,0.788,0.003,20200802438333,295,16,4,19.89,26.219341,0.042205963,-0.023730349,8.8296074e-05,30.0,1.645,1
116,295116400011641,133044337,2459084.948466638,59084.4433796,17.840965,0.028852418,0,zg,5.9869875,-14.4232888,3.479,0.424,20200823443380,295,16,4,21.52,26.093378,0.02956126,-0.050318018,2.5092086e-05,30.0,1.572,1
117,295116400011641,133846052,2459092.965922411,59092.4605208,17.81566,0.02842371,0,zg,5.986989,-14.4233304,0.977,0.076,20200831460521,295,16,4,19.92,26.148552,0.052187845,-0.024972357,0.0001331599,30.0,1.689,1
118,295116400011641,135232655,2459106.8322667093,59106.3265509,17.789995,0.027999101,32768,zg,5.9869617,-14.4232846,2.346,0.263,20200914326551,295,16,4,20.97,25.270363,0.03902942,-0.023379948,4.940701e-05,30.0,1.625,1
119,295116400011641,135334737,2459107.8530996107,59107.3473727,17.875154,0.0294478,32768,zg,5.9869601,-14.4232706,2.349,0.302,20200915347373,295,16,4,21.02,25.537748,0.036180038,-0.02476592,4.2012533e-05,30.0,1.572,1
120,295116400011641,135435681,2459108.86255332,59108.3568171,17.82539,0.028587354,32768,zg,5.9869789,-14.4232782,2.476,0.237,20200916356817,295,16,4,20.98,25.56752,0.03486164,-0.02842131,3.872378e-05,30.0,1.562,1
121,295116400011641,135533516,2459109.840905657,59109.335162,17.836037,0.028768117,32768,zg,5.9869964,-14.4232624,1.319,0.123,20200917335162,295,16,4,20.73,25.398117,0.036788993,-0.0070348964,4.6112375e-05,30.0,1.582,1
122,295116400011641,135633530,2459110.8410505448,59110.3353009,17.832396,0.028706105,0,zg,5.9869895,-14.4232523,2.198,0.161,20200918335301,295,16,4,20.77,25.704386,0.042412322,-0.026988659,5.896417e-05,30.0,1.577,1
123,295116400011641,135831424,2459112.82000436,59112.3142477,17.762417,0.027554,0,zg,5.9869962,-14.4232924,3.088,0.418,20200920314236,295,16,4,21.63,26.153046,0.026955213,-0.038996715,2.0869076e-05,30.0,1.613,1
124,295116400011641,135938723,2459113.8929915763,59113.3872338,17.840904,0.028851353,0,zg,5.9869883,-14.4232745,2.958,0.223,20200921387234,295,16,4,21.29,26.011723,0.03087085,-0.031051813,2.7603783e-05,30.0,1.624,1
125,295116400011641,136031449,2459114.8202479314,59114.3144907,17.814526,0.02840472,0,zg,5.9869837,-14.4233062,2.891,0.187,20200922314306,295,16,4,21.25,26.097574,0.032591257,-0.08315507,3.1065494e-05,30.0,1.597,1
126,295116400011641,136229254,2459116.7982976474,59116.2925463,17.792633,0.028042281,0,zg,5.9869659,-14.4232822,2.832,0.396,20200924292373,295,16,4,21.37,26.094337,0.032140117,-0.035913765,3.0087132e-05,30.0,1.65,1
127,295116400011641,136635863,2459120.864353496,59120.3586343,17.826756,0.028610451,0,zg,5.9869489,-14.423269,1.368,0.179,20200928358623,295,16,4,20.07,26.158203,0.041647848,-0.012846944,7.196944e-05,30.0,1.597,1
128,295116400011641,137137866,2459125.8843114683,59125.378669,17.828436,0.028638888,0,zg,5.9869824,-14.4233174,1.303,0.142,20201003378669,295,16,4,19.69,26.197039,0.043121718,-0.055906456,0.000110556764,30.0,1.734,3
129,295116400011641,137429895,2459128.804537489,59128.2989583,17.874786,0.029441284,0,zg,5.986981,-14.4232995,1.696,0.185,20201006298958,295,16,4,20.41,26.037836,0.03895568,-0.029183162,5.736177e-05,30.0,1.566,3
130,295116400011641,137429989,2459128.8054749663,59128.2998958,17.81118,0.028348861,0,zg,5.9869643,-14.4233125,2.049,0.221,20201006299896,295,16,4,20.35,26.052917,0.040214527,-0.018489193,6.334134e-05,30.0,1.566,1
131,295116400011641,137533150,2459129.8370581386,59129.3315046,17.818922,0.028478403,0,zg,5.9869745,-14.4232921,2.599,0.255,20201007331505,295,16,4,20.88,26.171263,0.03346584,-0.016327383,3.5415964e-05,30.0,1.594,3
132,295116400011641,137635984,2459130.865375798,59130.3598495,17.841408,0.02886,0,zg,5.9869935,-14.4232784,1.682,0.23,20201008359850,295,16,4,20.85,26.18542,0.034850653,-0.038512833,3.8095568e-05,30.0,1.708,1
