,asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
0,661426883041,2458653.5976348,0.3446189918331137,0.10840165760596915,17.06505080345422,99.999,17.06505080345422,1.54,bl227950,bl,G,g
1,661426883041,2458509.9239457,0.413617388673583,0.12627652872222472,16.89933402431951,99.999,16.89933402431951,1.55,bt131836,bt,B,g
2,661426883041,2458692.5093825,1.2180159427785662,0.10229221044798395,16.18593319009624,0.09128549254938731,17.12803420282796,1.55,bH100156,bH,B,g
3,661426883041,2459215.0630046,0.4723687356962095,0.10335543785636712,17.116807283516593,99.999,17.116807283516593,1.61,bD198907,bD,G,g
4,661426883041,2458544.5883742,0.39975785593613544,0.030674870781529515,17.39557310442486,0.08340611786454871,18.43568375661914,1.46,bp114530,bp,G,g
5,661426883041,2458328.2344249,0.39236683201134376,0.08907783528257592,17.27821647514246,99.999,17.27821647514246,1.55,bp066355,bp,G,g
6,661426883041,2458681.5582558,1.1155345407339523,0.20320338798090276,16.281358067135738,0.19799767711361785,16.382813249937765,1.52,bl237080,bl,G,g
7,661426883041,2458703.6323935,1.615729934689114,0.12987634215938604,15.879143694174545,0.08737223597762346,16.868815489828844,1.79,bt177950,bt,G,g
8,661426883041,2458141.8795952,0.539133473888821,0.18980483511958332,16.456872432639077,99.999,16.456872432639077,1.51,bl041846,bl,G,g
9,661426883041,2458321.6835506,0.8919756670676703,0.0896212287687249,16.524183104622136,0.10921192437534252,17.271613376206986,1.52,bt086858,bt,G,g
10,661426883041,2459226.042124,1.0251760004572552,0.04960281719838258,16.37306954547153,0.052592048220371786,17.91387475393811,1.51,bD202886,bD,B,g
11,661426883041,2458506.0387758,0.8826677388161283,0.06796926212784736,16.535572488350926,0.08370038860460755,17.571859223290332,1.49,bD017247,bD,G,g
12,661426883041,2458591.8561185,0.5224143203253311,0.13160168312734172,16.854487002072524,99.999,16.854487002072524,1.58,bt152755,bt,G,g
13,661426883041,2459338.6747638,0.5477637072782884,0.05271506721976996,17.05358248681978,0.10460529850206955,17.84780369982662,1.64,bl383012,bl,G,g
14,661426883041,2458594.7124431,1.392337599372932,0.1402693789033792,16.040704244282328,0.10950412907616065,16.785233426471777,1.60,bH069060,bH,G,g
15,661426883041,2458315.4942689,0.5039693648773158,0.042197299888393935,17.144055278535014,0.09101075087101226,18.089428955666417,1.48,bl106282,bl,B,g
16,661426883041,2458255.7109681,0.48655900811641506,0.0439028302278778,17.182226828626828,0.0980774517436946,18.046409315806706,1.68,bt072665,bt,G,g
17,661426883041,2458647.8872119,0.6873263773679853,0.07801023715629357,16.807158094658764,0.12336749880625067,17.422261615973703,1.51,bD045404,bD,G,g
18,661426883041,2458171.7904439,0.6877976221054666,0.0354127742747492,16.806413947232045,0.055964348688765854,18.27974073347525,1.55,bt049510,bt,G,g
19,661426883041,2458682.5423274,0.8800705534537496,0.1668986964558934,16.538771897169884,0.20613304907266908,16.596508249735425,1.56,bl237486,bl,G,g
20,661426883041,2458173.7857442,0.821833298943885,0.058250698003644436,16.613106287345907,0.07704235904323109,17.739387777011856,1.59,bt050314,bt,G,g
21,661426883041,2458244.6730837,0.40096849788984545,0.0649994208548644,17.392289988300515,0.1762022322932481,17.62036689370647,1.51,bl079284,bl,G,g
22,661426883041,2458569.720163,0.7691353914397803,0.05663424927935859,16.685058633053007,0.08003658041630794,17.769942741309116,1.40,bH059800,bH,G,g
23,661426883041,2459074.6282517,1.1025224281338117,0.043325009554127124,16.29409704004891,0.04271332762724811,18.060793943548315,1.52,bt269773,bt,G,g
24,661426883041,2458290.2639203,0.35305225300931464,0.06751565390752683,17.530468154037973,0.20786322621861902,17.57912941575452,1.54,bp057152,bp,G,g
