,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,474115400001762,44930605,2458203.811871764,58203.3060532,17.555874,0.02303271,0,zg,191.8598932,7.0903203,0.494,0.022,20180326306042,474,15,4,20.59,26.314577,0.03860905,-0.04956529,4.1760733e-05,30.0,1.183,1
1,474115400001762,45229915,2458206.804984882,58206.2991551,17.575882,0.023272622,0,zg,191.8598732,7.0903532,0.841,0.025,20180329299086,474,15,4,20.36,26.353176,0.043393023,-0.05464258,6.390575e-05,30.0,1.181,1
2,474115400001762,45231922,2458206.8250543117,58206.3192245,17.588379,0.023424763,0,zg,191.8599083,7.090316,0.859,0.095,20180329318947,474,15,4,20.46,26.361732,0.039321654,-0.034577057,5.0599898e-05,30.0,1.153,1
3,474115400001762,45630895,2458210.814779635,58210.3089583,17.532724,0.022760682,0,zg,191.8599098,7.0902762,0.227,-0.001,20180402308947,474,15,4,19.46,26.108295,0.041919183,-0.025517292,0.00013185237,30.0,1.152,1
4,474115400001762,45632208,2458210.827904564,58210.3220833,17.520884,0.022623828,32768,zg,191.8598726,7.0903311,1.039,-0.314,20180402322083,474,15,4,18.47,25.680346,0.064615,-0.09187432,0.0011546791,30.0,1.144,1
5,474115400001762,47527192,2458229.7773442636,58229.2719213,17.508337,0.022480458,0,zg,191.8598883,7.0903448,0.775,0.005,20180421271910,474,15,4,21.19,26.348877,0.033049025,-0.09581502,2.6520713e-05,30.0,1.144,1
6,474115400001762,48323336,2458237.7384559396,58237.2333681,17.528584,0.022712655,0,zg,191.8598989,7.0903287,0.794,0.073,20180429233356,474,15,4,19.23,26.318226,0.040126383,-0.021785634,0.00013228424,30.0,1.154,1
7,474115400001762,48822650,2458242.731336025,58242.2265046,17.49942,0.02237959,0,zg,191.8598798,7.0903609,0.972,0.015,20180504226493,474,15,4,21.62,26.312292,0.027279912,-0.099904574,1.8539396e-05,30.0,1.148,1
8,474115400001762,49122961,2458245.734279061,58245.2296181,17.408966,0.021403003,32768,zg,191.8598974,7.0903762,0.859,0.099,20180507229410,474,15,4,19.74,24.668081,0.18598767,-0.0069272406,0.0022642976,30.0,1.144,1
9,474115400001762,49420891,2458248.7133922935,58248.208912,17.486786,0.022238111,0,zg,191.859889,7.0903378,0.746,0.06,20180510208866,474,15,4,21.59,26.324251,0.025671389,-0.051247615,1.5183437e-05,30.0,1.15,1
10,474115400001762,51316490,2458267.668002509,58267.1649074,17.484999,0.022218235,0,zg,191.8598919,7.0903775,0.979,-0.028,20180529164896,474,15,4,20.04,26.308144,0.043027956,-0.07528693,8.275044e-05,30.0,1.146,1
11,474115400001762,51623984,2458270.742687855,58270.2398495,17.481712,0.022181772,0,zg,191.8599015,7.0903241,0.456,0.058,20180601239815,474,15,4,20.75,26.229124,0.03696784,-0.034280982,3.8919527e-05,30.0,1.273,1
12,474115400001762,52321417,2458277.7164088003,58277.2141782,17.484707,0.022214992,0,zg,191.8598842,7.0903243,1.072,0.069,20180608214155,474,15,4,21.59,26.21128,0.027337529,-0.052574854,1.7325625e-05,30.0,1.25,1
13,474115400001762,52623306,2458280.7350252145,58280.2330671,17.443232,0.021763146,0,zg,191.8598972,7.0903316,0.962,0.081,20180611233044,474,15,4,21.6,26.295607,0.02722845,-0.071946174,1.7519998e-05,30.0,1.369,1
14,474115400001762,52923369,2458283.7353747613,58283.2336921,17.484955,0.022217745,0,zg,191.8599026,7.090338,0.628,0.006,20180614233681,474,15,4,21.43,26.31354,0.03403494,-0.09424955,2.7203778e-05,30.0,1.422,1
15,474115400001762,53221359,2458286.7150048097,58286.2135995,17.4655,0.022003537,0,zg,191.859886,7.090337,0.515,0.024,20180617213588,474,15,4,21.23,26.285948,0.030706229,-0.040000312,2.2241287e-05,30.0,1.353,1
16,474115400001762,53819100,2458292.6918474515,58292.1910069,17.484303,0.022210503,0,zg,191.8598749,7.0903219,0.674,0.047,20180623191007,474,15,4,20.46,26.283636,0.04361563,-0.021959895,5.423022e-05,30.0,1.324,1
17,474115400001762,54119203,2458295.6925912243,58295.192037,17.460922,0.021953708,0,zg,191.8598946,7.0903254,0.764,0.077,20180626191921,474,15,4,20.63,26.260372,0.03747081,-0.03285322,4.2061758e-05,30.0,1.371,1
18,474115400001762,54417303,2458298.673301298,58298.1730324,17.461395,0.02195885,0,zg,191.8599052,7.0903549,0.821,0.02,20180629171817,474,15,4,19.97,26.287756,0.04222455,-0.069188066,7.762221e-05,30.0,1.316,1
19,474115400001762,56816561,2458322.6636368255,58322.1656134,17.579483,0.023316272,0,zg,191.859906,7.0903255,0.82,-0.022,20180723164942,474,15,4,19.97,26.231236,0.04490483,-0.021545457,8.515662e-05,30.0,1.785,1
20,474115400001762,70850233,2458463.0006060777,58462.502338,17.687603,0.024697868,32768,zg,191.8599889,7.0903357,0.718,-0.094,20181210502338,474,15,4,18.23,23.350151,0.05301016,-0.13907287,0.0017411299,30.0,1.731,1
21,474115400001762,71154452,2458466.043079952,58465.5445255,17.873432,0.027420783,32768,zg,191.8598956,7.0903141,1.431,0.032,20181213544514,474,15,4,21.35,26.353662,0.03307242,-0.111330435,2.5706155e-05,30.0,1.339,1
22,474115400001762,71752027,2458472.0194072304,58471.5202778,17.79587,0.026227431,0,zg,191.8599094,7.0903293,1.385,0.076,20181219520266,474,15,4,21.27,26.282179,0.02946075,-0.02958797,2.0357658e-05,30.0,1.379,1
23,474115400001762,73352045,2458488.021159295,58487.5204514,17.883148,0.027576324,0,zg,191.8599052,7.090318,1.144,0.08,20190104520440,474,15,4,21.55,26.306835,0.027510894,-0.04603888,1.7464161e-05,30.0,1.212,1
24,474115400001762,73749837,2458491.9994784114,58491.4983796,17.877062,0.027478734,0,zg,191.8598911,7.0903193,0.892,0.018,20190108498345,474,15,4,21.26,26.303493,0.0336681,-0.05198116,2.5390875e-05,30.0,1.228,1
25,474115400001762,74050372,2458495.0051180967,58494.5037269,17.873264,0.027418107,0,zg,191.859897,7.0903181,0.629,0.091,20190111503727,474,15,4,21.77,26.301886,0.026392758,-0.05550615,1.606797e-05,30.0,1.193,1
26,474115400001762,74846195,2458502.9641024116,58502.461956,17.85654,0.02715362,0,zg,191.8599177,7.090362,0.883,0.021,20190119461956,474,15,4,19.96,26.148075,0.044416234,-0.031555597,8.553782e-05,30.0,1.248,1
27,474115400001762,75145563,2458505.958057792,58505.4556366,17.757687,0.025670448,0,zg,191.8599157,7.0903326,0.483,-0.016,20190122455625,474,15,4,19.8,26.320581,0.04277223,-0.046214342,8.9202746e-05,30.0,1.242,1
28,474115400001762,75744340,2458511.9463543035,58511.4434028,17.79556,0.026222847,0,zg,191.8599024,7.0903084,1.223,0.115,20190128443403,474,15,4,21.23,26.266256,0.030887613,-0.047130324,2.2744958e-05,30.0,1.229,1
29,474115400001762,75749666,2458511.9996228064,58511.4966667,17.828568,0.02672019,0,zg,191.8599119,7.0903076,0.906,0.103,20190128496667,474,15,4,21.15,26.248526,0.033523895,-0.040133003,2.6823238e-05,30.0,1.143,1
30,474115400001762,78537989,2458539.8848311994,58539.3798958,17.78375,0.026048513,32768,zg,191.8598934,7.0903135,1.043,0.099,20190225379861,474,15,4,20.48,25.88892,0.057098564,-0.0022307818,0.000101583806,30.0,1.195,1
31,474115400001762,78937967,2458543.8848120696,58543.3796759,17.787964,0.026110495,32768,zg,191.8598667,7.0903088,0.683,-0.015,20190301379676,474,15,4,19.64,24.763033,0.08993711,-0.006287379,0.0005795999,30.0,1.174,1
32,474115400001762,79333687,2458547.8421860165,58547.336875,17.79607,0.026230406,0,zg,191.8599031,7.0903338,0.989,0.083,20190305336875,474,15,4,21.44,26.2483,0.031413447,-0.027001023,2.2601487e-05,30.0,1.256,1
33,474115400001762,80331452,2458557.820167245,58557.3145255,17.654747,0.024263207,0,zg,191.8598795,7.0903334,0.393,0.027,20190315314525,474,15,4,20.21,26.279255,0.049820073,-0.0325679,8.763391e-05,30.0,1.239,1
34,474115400001762,80623317,2458560.7388790217,58560.2331713,17.662655,0.024366619,0,zg,191.8599278,7.0903046,0.425,0.02,20190318233125,474,15,4,20.07,26.195734,0.040386498,-0.014615916,6.363086e-05,30.0,1.722,1
35,474115400001762,82131336,2458575.819190965,58575.3133681,17.668625,0.024445191,32768,zg,191.8599071,7.0903076,1.546,0.117,20190402313032,474,15,4,21.27,25.674747,0.03762254,-0.052893404,3.443203e-05,30.0,1.148,1
36,474115400001762,82629663,2458580.8024088615,58580.2966319,17.741125,0.02543491,0,zg,191.8599183,7.0903179,1.041,0.094,20190407296632,474,15,4,21.62,26.281256,0.026650846,-0.053975318,1.631538e-05,30.0,1.151,1
37,474115400001762,83225747,2458586.7631448945,58586.2574769,17.710398,0.025007315,0,zg,191.8599042,7.0903139,0.883,0.107,20190413257465,474,15,4,21.15,26.219273,0.031496868,-0.037772104,2.370356e-05,30.0,1.183,1
38,474115400001762,84221159,2458596.716956887,58596.2115972,17.590982,0.023456687,0,zg,191.8598924,7.0903249,1.071,0.051,20190423211597,474,15,4,21.23,26.24715,0.03464307,-0.04814807,2.8239336e-05,30.0,1.228,1
39,474115400001762,84623089,2458600.736083534,58600.2308912,17.592136,0.02347086,0,zg,191.8599066,7.0903293,0.886,0.041,20190427230891,474,15,4,21.44,26.261137,0.029752502,-0.058330864,2.0518348e-05,30.0,1.163,1
40,474115400001762,85520984,2458609.7145840786,58609.2098495,17.634434,0.024001049,0,zg,191.8599118,7.0903138,1.219,0.077,20190506209850,474,15,4,21.56,26.244688,0.029606586,-0.057812944,2.0537058e-05,30.0,1.159,1
41,474115400001762,85816871,2458612.673275091,58612.1687153,17.671736,0.024486309,0,zg,191.8599077,7.0903286,1.295,0.144,20190509168438,474,15,4,21.67,26.1941,0.027417436,-0.04774756,1.7792578e-05,30.0,1.226,1
42,474115400001762,87924902,2458633.7520543546,58633.2490278,17.617111,0.02378138,0,zg,191.8599057,7.0903161,1.502,0.156,20190530249005,474,15,4,21.36,26.17214,0.030956859,-0.038718045,2.260541e-05,30.0,1.283,3
43,474115400001762,88021168,2458634.714636114,58634.2116898,17.670626,0.02447161,0,zg,191.8599167,7.0903348,1.504,0.119,20190531211667,474,15,4,21.82,26.171171,0.027014656,-0.046816986,1.712065e-05,30.0,1.182,1
44,474115400001762,88021259,2458634.715538839,58634.2125926,17.658468,0.024311779,0,zg,191.85992,7.0903161,0.993,0.111,20190531212593,474,15,4,21.63,26.163954,0.028114302,-0.047600955,1.840138e-05,30.0,1.184,3
45,474115400001762,88119152,2458635.6943916716,58635.1915278,17.647774,0.024172664,0,zg,191.8598986,7.0903176,1.178,0.052,20190601191493,474,15,4,21.37,26.206184,0.031637583,-0.05891044,2.3777608e-05,30.0,1.156,3
