,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,755101400010288,44829644,2458202.8005836443,58202.2964468,18.967548,0.06300963,0,zg,190.3928549,44.4442693,2.339,0.347,20180325296412,755,1,4,21.03,26.117764,0.035100173,-0.04360254,3.7385995e-05,30.0,1.047,1
1,755101400010288,44832748,2458202.831624622,58202.3274884,19.180891,0.07394759,0,zg,190.3928278,44.4443148,2.447,0.385,20180325327488,755,1,4,21.39,26.10887,0.029208329,-0.031710073,2.5153116e-05,30.0,1.032,1
2,755101400010288,45129424,2458205.7983189686,58205.2942477,18.95794,0.06255721,0,zg,190.3926569,44.4443502,1.541,0.258,20180328294236,755,1,4,20.45,26.136292,0.039458398,-0.053164173,5.919487e-05,30.0,1.043,1
3,755101400010288,45133094,2458205.8350195168,58205.3309491,18.945992,0.061999407,0,zg,190.3929097,44.4442019,1.271,0.235,20180328330949,755,1,4,20.29,26.0852,0.03884984,-0.048112024,6.200513e-05,30.0,1.032,1
4,755101400010288,45233266,2458206.8367081364,58206.332662,19.220123,0.07615198,0,zg,190.392594,44.4442929,1.986,0.445,20180329332593,755,1,4,20.58,26.144724,0.03815939,-0.06392161,5.4011885e-05,30.0,1.033,1
5,755101400010288,46026069,2458214.7645086097,58214.2606944,18.43312,0.042480506,32768,zg,190.3928917,44.4442345,0.818,0.221,20180406260671,755,1,4,19.25,24.624596,0.045599107,-0.037075154,0.0003017274,30.0,1.05,1
6,755101400010288,46227046,2458216.7742075124,58216.270463,18.506424,0.04478659,0,zg,190.3930475,44.4441699,0.7,-0.064,20180408270440,755,1,4,20.81,26.025793,0.042227156,-0.019190364,6.0237053e-05,30.0,1.038,3
7,755101400010288,47527454,2458229.7777432404,58229.2745486,19.07561,0.06833241,0,zg,190.3926716,44.4444075,1.133,0.006,20180421274317,755,1,4,21.26,26.182793,0.041329596,-0.09395021,5.174688e-05,30.0,1.034,3
8,755101400010288,47632030,2458230.82344441,58230.3203009,18.980854,0.06364166,32768,zg,190.3927435,44.4444272,0.956,0.139,20180422320301,755,1,4,20.32,25.37347,0.05463124,-0.06020188,0.00012727692,30.0,1.082,1
9,755101400010288,47818339,2458232.686441308,58232.1833912,18.99984,0.06455466,32768,zg,190.3925872,44.4442635,0.734,0.064,20180424183380,755,1,4,20.19,25.782072,0.04599849,-0.08311358,0.000101500846,30.0,1.088,3
10,755101400010288,48017839,2458234.6813381156,58234.1783912,18.862751,0.058253966,0,zg,190.3926818,44.4441308,1.003,0.116,20180426178345,755,1,4,20.19,26.07875,0.040153224,-0.07833646,7.354198e-05,30.0,1.087,3
11,755101400010288,48117666,2458235.679560776,58235.1766667,19.086363,0.06888622,0,zg,190.3928155,44.444142,1.524,0.301,20180427176632,755,1,4,20.5,26.132656,0.0423596,-0.0719688,6.6463115e-05,30.0,1.085,3
12,755101400010288,48222291,2458236.7257545497,58236.2229167,18.695927,0.05145617,0,zg,190.392605,44.4443491,0.447,-0.013,20180428222882,755,1,4,19.79,26.077072,0.041805606,-0.037549254,0.00010167347,30.0,1.035,3
13,755101400010288,48317574,2458237.6785266227,58237.1757407,18.726974,0.052652646,0,zg,190.3930306,44.4443172,0.736,0.001,20180429175718,755,1,4,19.99,26.10227,0.040180504,-0.061805487,9.061817e-05,30.0,1.078,3
14,755101400010288,48415165,2458238.654387136,58238.1516551,18.84644,0.05754832,0,zg,190.3930287,44.4440931,0.687,0.023,20180430151632,755,1,4,19.72,26.096693,0.040247284,-0.063245155,0.00010336418,30.0,1.118,3
15,755101400010288,48821182,2458242.7143291393,58242.2118287,18.823986,0.05659193,32768,zg,190.3926938,44.4443867,1.623,0.052,20180504211829,755,1,4,21.26,26.111578,0.043590683,-0.119328454,6.295476e-05,30.0,1.033,3
16,755101400010288,48821274,2458242.7152434965,58242.2127431,18.780476,0.054786872,32768,zg,190.3926026,44.4442152,1.6,0.024,20180504212743,755,1,4,21.23,26.13674,0.04253019,-0.12758978,5.9654452e-05,30.0,1.033,1
