,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,1621112200010151,48024626,2458234.7502748375,58234.2462616,17.27762,0.022258738,0,zg,181.8325645,24.1988823,1.327,0.186,20180426246250,1621,12,2,19.72,26.194439,0.042460896,-0.04499163,0.00016165845,30.0,1.019,2
1,1621112200010151,48024672,2458234.750737707,58234.2467245,17.264072,0.022131272,0,zg,181.8325255,24.1988756,0.456,0.064,20180426246725,1621,12,2,19.45,26.115839,0.043952353,-0.043080125,0.00022239688,30.0,1.019,2
2,1621112200010151,48122622,2458235.730178406,58235.2262269,17.272898,0.022214103,0,zg,181.832516,24.1988605,1.153,0.152,20180427226215,1621,12,2,20.1,26.309547,0.04528978,-0.025641978,0.00012438784,30.0,1.022,2
3,1621112200010151,48122667,2458235.730629679,58235.2266782,17.243477,0.021940831,0,zg,181.8325715,24.1988834,1.247,0.162,20180427226678,1621,12,2,20.19,26.312012,0.039843008,-0.041822385,8.874731e-05,30.0,1.022,2
4,1621112200010151,68553844,2458440.0362634156,58439.5384491,17.185307,0.021424113,0,zg,181.8325381,24.1988556,1.5,0.059,20181117537870,1621,12,2,21.09,26.007397,0.03514504,-0.10930168,4.3310854e-05,30.0,1.461,2
5,1621112200010151,72850302,2458483.0047231806,58482.5030208,17.333893,0.022807261,0,zg,181.8325338,24.1988571,2.198,0.225,20181230503009,1621,12,2,21.26,26.27749,0.031407725,-0.057917703,3.2771684e-05,30.0,1.085,2
6,1621112200010151,73853770,2458493.040275812,58492.5377083,17.399075,0.023482593,0,zg,181.8325608,24.1988914,2.57,-0.04,20190109537708,1621,12,2,21.54,26.210527,0.04756681,-0.025365222,7.491416e-05,30.0,1.018,2
7,1621112200010151,73955597,2458494.058623733,58493.5559722,17.372938,0.023206512,0,zg,181.8325372,24.1988799,2.505,0.359,20190110555961,1621,12,2,22.03,26.282032,0.029396705,-0.057294287,2.828775e-05,30.0,1.026,2
8,1621112200010151,75251586,2458507.0195098487,58506.5158681,17.189625,0.02146143,0,zg,181.8325634,24.198776,0.953,0.078,20190123515868,1621,12,2,19.27,26.304054,0.0445795,-0.017864829,0.00023411264,30.0,1.023,2
9,1621112200010151,76846681,2458522.9714267696,58522.4668171,17.572292,0.025503304,32768,zg,181.8325257,24.1989135,1.659,0.1,20190208466794,1621,12,2,21.31,26.742325,0.13164458,-0.07359598,0.00062095345,30.0,1.021,2
10,1621112200010151,78641027,2458540.91556016,58540.4102778,17.462645,0.024184672,0,zg,181.8325621,24.1988444,1.503,0.067,20190226410278,1621,12,2,21.33,26.266155,0.034243107,-0.11475534,3.8491704e-05,30.0,1.019,1
11,1621112200010151,80728987,2458561.7953105764,58561.2898727,17.387226,0.023356551,0,zg,181.8325641,24.1988482,1.045,0.1,20190319289861,1621,12,2,19.86,26.278164,0.041393206,-0.08671128,0.00012914687,30.0,1.075,1
12,1621112200010151,81344627,2458567.951624977,58567.4462731,17.28368,0.022316318,0,zg,181.8325663,24.1989391,1.134,0.04,20190325446273,1621,12,2,20.05,26.133444,0.052405912,-0.026923278,0.0001779105,30.0,1.265,1
13,1621112200010151,82624274,2458580.7477313774,58580.2427431,17.392918,0.023416907,0,zg,181.8325514,24.1988725,1.902,0.273,20190407242731,1621,12,2,21.67,26.233309,0.029846996,-0.06407831,2.8991879e-05,30.0,1.066,1
14,1621112200010151,83122662,2458585.731402589,58585.2266204,17.397274,0.023463333,0,zg,181.8325583,24.1988898,1.381,0.146,20190412226620,1621,12,2,21.45,26.228542,0.029220654,-0.06404824,2.7524171e-05,30.0,1.07,1
15,1621112200010151,83421313,2458588.7177791004,58588.2131366,17.511019,0.024749106,32768,zg,181.8325121,24.1987049,0.559,0.095,20190415213137,1621,12,2,18.13,24.350641,0.08080462,-0.267328,0.014693902,30.0,1.081,1
16,1621112200010151,108352084,2458838.021615553,58837.5208449,17.155083,0.02116762,0,zg,181.8325721,24.1988792,0.709,-0.003,20191220520845,1621,12,2,20.48,26.326132,0.03828133,-0.04036382,6.684003e-05,30.0,1.104,2
17,1621112200010151,121322614,2458967.730001396,58967.2261458,17.0526,0.020355634,0,zg,181.8325599,24.1988702,1.375,0.128,20200428226146,1621,12,2,21.77,26.320097,0.036310103,-0.08215091,4.425588e-05,30.0,1.02,2
18,1621112200010151,121322659,2458967.730452766,58967.2265972,17.026138,0.020159815,0,zg,181.8325476,24.1988667,1.671,0.202,20200428226597,1621,12,2,21.8,26.300533,0.030110193,-0.07386372,3.076391e-05,30.0,1.02,3
19,1621112200010151,121727024,2458971.7738266173,58971.2702431,17.069183,0.020481164,0,zg,181.8325589,24.1988743,1.617,0.196,20200502270243,1621,12,2,20.88,26.317722,0.032224007,-0.035208415,4.0179173e-05,30.0,1.05,2
20,1621112200010151,121727071,2458971.774301085,58971.2707176,17.084175,0.020596562,0,zg,181.8325788,24.1988819,1.321,0.148,20200502270706,1621,12,2,20.8,26.351772,0.03389807,-0.053231243,4.6507015e-05,30.0,1.051,3
21,1621112200010151,155034865,2459304.85385823,59304.3486574,17.157574,0.021188451,0,zg,181.8325825,24.1989036,1.16,0.018,20210331348657,1621,12,2,20.01,26.345507,0.04621451,-0.041238457,0.0001219379,30.0,1.037,2
22,1621112200010151,155037152,2459304.8767279712,59304.3715278,17.155079,0.021167578,0,zg,181.8325867,24.1988748,0.637,0.012,20210331371528,1621,12,2,19.89,26.34206,0.043859664,-0.04995062,0.00013225769,30.0,1.072,3
23,1621112200010151,188443450,2459638.9398346627,59638.4345023,17.230164,0.02181984,0,zg,181.8325529,24.1989067,1.517,0.035,20220228434491,1621,12,2,20.98,26.27729,0.035277884,-0.050726507,4.4447614e-05,30.0,1.038,2
24,1621112200010151,224037430,2459994.879380014,59994.3743056,17.394531,0.023434088,0,zg,181.8325994,24.1988846,1.598,0.125,20230219374306,1621,12,2,21.17,26.175133,0.036205683,-0.06508289,4.4144825e-05,30.0,1.06,2
25,1621112200010151,230322694,2460057.7311574714,60057.2269444,17.584427,0.025658054,0,zg,181.8325761,24.1989075,1.781,0.281,20230423226933,1621,12,2,21.72,26.348076,0.046241708,-0.057424583,7.309464e-05,30.0,1.029,2
26,1621112200010151,230425016,2460058.75431439,60058.250162,17.538479,0.025081582,0,zg,181.8325732,24.1988878,1.986,0.197,20230424250150,1621,12,2,21.75,26.29186,0.029374521,-0.0531283,2.885955e-05,30.0,1.018,2
27,1621112200010151,230822424,2460062.7281531068,60062.2242477,17.472984,0.02430309,0,zg,181.8325716,24.198911,2.032,0.2,20230428224248,1621,12,2,21.23,26.234217,0.036153845,-0.047568355,4.761202e-05,30.0,1.021,2
28,1621112200010151,231022151,2460064.7252909834,60064.2215162,17.50846,0.024718571,0,zg,181.8325817,24.1988874,1.811,0.185,20230430221505,1621,12,2,20.93,26.353006,0.054031,-0.047990166,0.00012007672,30.0,1.02,2
29,1621112200028163,48122622,2458235.7301783455,58235.2262269,19.464487,0.08487171,0,zg,181.8329154,24.2002886,0.666,0.164,20180427226215,1621,12,2,20.1,26.309547,0.04528978,-0.025641978,0.00012438784,30.0,1.022,2
30,1621112200028163,78641027,2458540.915560106,58540.4102778,19.675024,0.0973557,0,zg,181.8332417,24.2001373,1.485,0.221,20190226410278,1621,12,2,21.33,26.266155,0.034243107,-0.11475534,3.8491704e-05,30.0,1.019,1
31,1621112200028163,82624274,2458580.747731325,58580.2427431,19.739054,0.10135338,0,zg,181.8329668,24.2000856,2.46,0.376,20190407242731,1621,12,2,21.67,26.233309,0.029846996,-0.06407831,2.8991879e-05,30.0,1.066,1
32,1621112200028163,121322614,2458967.730001365,58967.2261458,19.845495,0.10814728,0,zg,181.833162,24.1999671,2.617,0.461,20200428226146,1621,12,2,21.77,26.320097,0.036310103,-0.08215091,4.425588e-05,30.0,1.02,2
