,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,627113100012338,44837348,2458202.878178475,58202.3734838,18.897625,0.06661483,0,zg,207.5062338,29.2693454,1.831,0.262,20180325373322,627,13,1,21.13,26.140337,0.037245855,-0.0219497,4.5291144e-05,30.0,1.01,1
1,627113100012338,45130414,2458205.8088696296,58205.3041435,18.829124,0.06328889,0,zg,207.5062343,29.2693637,0.641,0.033,20180328304051,627,13,1,20.21,26.142986,0.044725116,-0.037166554,9.7876735e-05,30.0,1.087,1
2,627113100012338,45134613,2458205.85086083,58205.3461343,19.055706,0.07503989,0,zg,207.5059643,29.2692197,0.341,-0.122,20180328346134,627,13,1,19.6,25.766342,0.049643993,-0.0516131,0.0002014555,30.0,1.02,1
3,627113100012338,45433946,2458208.8442141255,58208.3394676,18.899876,0.06672737,0,zg,207.5062927,29.269473,0.432,0.151,20180331339456,627,13,1,19.39,26.024843,0.040544093,-0.03000599,0.00021439005,30.0,1.019,1
4,627113100012338,46028310,2458214.787852328,58214.2831019,18.953169,0.06945355,32768,zg,207.5061495,29.2693533,0.923,0.133,20180406283090,627,13,1,20.66,25.560623,0.046954945,-0.016891202,9.246804e-05,30.0,1.079,1
5,627113100012338,47529341,2458229.79796389,58229.2934144,19.052792,0.07487475,0,zg,207.5059748,29.2694207,0.449,0.004,20180421293380,627,13,1,21.23,26.174938,0.035652574,-0.08524759,4.0603816e-05,30.0,1.012,1
6,627113100012338,47825335,2458232.7578316224,58232.2533565,18.958624,0.069739334,0,zg,207.5061748,29.2694261,0.411,0.045,20180424253345,627,13,1,20.17,25.729736,0.049264107,-0.030217113,0.00012549471,30.0,1.043,1
7,627113100012338,48124250,2458235.7468889533,58235.2425,19.0327,0.07374662,0,zg,207.5062735,29.2693957,1.575,0.404,20180427242488,627,13,1,20.4,26.16163,0.043640096,-0.03903155,9.075148e-05,30.0,1.047,1
8,627113100012338,48124386,2458235.7482546065,58235.2438657,18.928776,0.06819095,0,zg,207.5061947,29.2694612,1.058,0.18,20180427243866,627,13,1,20.25,26.142899,0.036341783,-0.022952696,6.699132e-05,30.0,1.045,1
9,627113100012338,48125189,2458235.7562867673,58235.2518981,18.853317,0.06444183,0,zg,207.5061919,29.269401,1.15,0.217,20180427251887,627,13,1,20.35,26.147879,0.041388717,-0.018762462,7.71475e-05,30.0,1.034,1
10,627113100012338,48131648,2458235.8208681983,58235.3164815,19.090157,0.077020414,0,zg,207.5062519,29.2693368,0.483,0.103,20180427316424,627,13,1,20.34,26.13943,0.04194095,-0.035034172,9.4873096e-05,30.0,1.017,1
11,627113100012338,48823266,2458242.7368075103,58242.232662,18.97247,0.07047035,0,zg,207.5061831,29.2694321,0.795,0.03,20180504232662,627,13,1,21.43,26.145967,0.033433538,-0.09274732,3.6186128e-05,30.0,1.034,1
12,627113100012338,49421406,2458248.717955178,58248.2140625,18.944729,0.069013864,0,zg,207.5062103,29.2693898,2.961,0.285,20180510214051,627,13,1,21.64,26.145758,0.032914583,-0.063393675,3.367031e-05,30.0,1.037,1
