,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,628115100004852,44835409,2458202.858661626,58202.3540972,18.525145,0.041679382,0,zg,210.5198342,29.6630638,0.595,0.067,20180325354086,628,15,1,21.18,26.304354,0.032746706,-0.046839613,3.15329e-05,30.0,1.046,1
1,628115100004852,44835697,2458202.8615436745,58202.3569792,18.537483,0.042048354,0,zg,210.5198421,29.6630404,1.476,0.149,20180325356979,628,15,1,21.08,26.297724,0.03357035,-0.032403506,3.416181e-05,30.0,1.041,1
2,628115100004852,45134172,2458205.8463313607,58205.3417245,18.499542,0.04092602,0,zg,210.5198727,29.662982,1.207,0.096,20180328341713,628,15,1,20.09,26.166433,0.038559526,-0.034244753,7.140494e-05,30.0,1.053,1
3,628115100004852,45136454,2458205.8691557464,58205.3645486,18.724087,0.04812435,0,zg,210.5198927,29.6629689,0.89,0.046,20180328364491,628,15,1,19.98,26.121841,0.038963098,-0.037952684,8.094316e-05,30.0,1.023,1
4,628115100004852,45434042,2458208.8450658564,58208.3404282,18.476143,0.040251788,0,zg,210.5199628,29.6629969,1.009,0.062,20180331340417,628,15,1,19.33,26.18646,0.04576386,-0.037966695,0.00017042605,30.0,1.042,1
5,628115100004852,45435996,2458208.864603124,58208.3599653,18.548643,0.042385466,0,zg,210.5198376,29.663052,0.542,-0.009,20180331359896,628,15,1,19.16,26.015266,0.04123293,-0.04451098,0.00016904218,30.0,1.019,1
6,628115100004852,45736245,2458211.8671104196,58211.3624537,18.539854,0.042119704,0,zg,210.519746,29.6630445,0.607,0.037,20180403362454,628,15,1,19.65,26.307468,0.039007183,-0.008672996,0.00010103016,30.0,1.012,1
7,628115100004852,45739258,2458211.897237846,58211.392581,18.51649,0.041422907,0,zg,210.5197947,29.6630759,0.526,-0.024,20180403392546,628,15,1,19.86,26.308945,0.03709597,-0.019591222,8.291128e-05,30.0,1.011,1
8,628115100004852,46029692,2458214.8015849595,58214.2969213,18.316242,0.035991877,32768,zg,210.5196686,29.6630992,0.729,-0.068,20180406296898,628,15,1,19.21,24.489784,0.06111635,-0.071061075,0.0004337763,30.0,1.096,1
9,628115100004852,47529432,2458229.798850736,58229.2943287,18.449873,0.039510816,0,zg,210.5198074,29.6630413,0.807,0.001,20180421294329,628,15,1,21.22,26.325645,0.03062814,-0.096047625,2.77376e-05,30.0,1.027,1
10,628115100004852,47825381,2458232.758279113,58232.2538194,18.540316,0.04213361,0,zg,210.5198922,29.6630303,0.727,0.041,20180424253808,628,15,1,20.4,25.894442,0.035954688,-0.053596992,5.525795e-05,30.0,1.081,1
11,628115100004852,48124615,2458235.750543048,58235.2461574,18.439388,0.03921974,0,zg,210.5198461,29.6630411,0.697,-0.026,20180427246157,628,15,1,20.45,26.295383,0.036181957,-0.022497144,5.460399e-05,30.0,1.08,1
