,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,787109100005636,44827828,2458202.781291079,58202.278287,18.324036,0.09001992,0,zg,163.8600839,56.6203477,0.79,0.024,20180325278275,787,9,1,20.63,26.250633,0.03726283,-0.068404846,4.5570294e-05,30.0,1.078,1
1,787109100005636,45120736,2458205.7102148705,58205.2073611,18.448265,0.10626678,0,zg,163.8600346,56.6203423,1.227,0.103,20180328206875,787,9,1,20.0,26.349651,0.055280577,-0.09163193,0.00015008794,30.0,1.094,1
2,787109100005636,45125166,2458205.7545181517,58205.2516667,18.112326,0.06612045,32768,zg,163.8600656,56.6203371,0.709,-0.078,20180328251655,787,9,1,20.44,27.23983,0.30083597,-0.13123979,0.004263664,30.0,1.074,1
3,787109100005636,45127050,2458205.7733597653,58205.2705093,18.451244,0.10667748,0,zg,163.8600736,56.6203011,0.779,0.133,20180328270428,787,9,1,20.44,26.268698,0.037120845,-0.076015316,6.03281e-05,30.0,1.079,1
4,787109100005636,45226473,2458206.767531636,58206.2647338,18.397356,0.09940215,32768,zg,163.8601194,56.6203291,0.602,0.052,20180329264618,787,9,1,20.49,26.698973,0.19785787,-0.116307445,0.0018060723,30.0,1.077,1
5,787109100005636,45228628,2458206.7890813844,58206.2862847,18.441597,0.10535101,0,zg,163.8601109,56.6203369,0.452,0.062,20180329286169,787,9,1,20.42,26.3545,0.0453351,-0.06519999,8.883271e-05,30.0,1.091,1
6,787109100005636,45428436,2458208.787051989,58208.2843634,18.337439,0.09169124,0,zg,163.8601234,56.6203462,0.398,-0.058,20180331284363,787,9,1,19.26,25.97526,0.04510077,-0.07547386,0.0002123249,30.0,1.094,1
7,787109100005636,45428806,2458208.7907554875,58208.2880671,18.270725,0.08356357,0,zg,163.8601323,56.6203221,0.833,0.203,20180331287986,787,9,1,19.37,25.949389,0.039835453,-0.056217756,0.0001411783,30.0,1.098,1
8,787109100005636,46121166,2458215.713958414,58215.2116667,18.215652,0.07720868,32768,zg,163.8600402,56.6202518,1.415,0.077,20180407211655,787,9,1,19.54,25.454416,0.042818207,-0.046982374,0.00013422869,30.0,1.075,1
9,787109100005636,46121258,2458215.714872647,58215.212581,18.17986,0.073246114,32768,zg,163.8601711,56.6204544,0.852,-0.024,20180407212569,787,9,1,19.64,25.477436,0.07200074,-0.040889867,0.00033577997,30.0,1.075,3
10,787109100005636,46225849,2458216.7607243694,58216.2584954,18.292559,0.08617126,0,zg,163.8601336,56.6203813,0.737,0.022,20180408258472,787,9,1,20.44,26.170752,0.04236744,-0.05429755,5.9295355e-05,30.0,1.09,3
11,787109100005636,47515746,2458229.6588729327,58229.1574653,18.274448,0.08400481,32768,zg,163.8600638,56.6203738,0.932,-0.092,20180421157442,787,9,1,20.3,26.257305,0.042548753,-0.12805688,7.272777e-05,30.0,1.082,3
12,787109100005636,47515837,2458229.6597871766,58229.1583796,18.314232,0.08880976,32768,zg,163.8601402,56.6203471,0.377,-0.028,20180421158368,787,9,1,20.31,26.261312,0.043372076,-0.12982003,7.752686e-05,30.0,1.082,1
13,787109100005636,47629968,2458230.8010188737,58230.2996875,18.449293,0.106408335,32768,zg,163.8599122,56.6204241,1.14,-0.171,20180422299676,787,9,1,19.5,24.967209,0.13676037,-0.103053786,0.0014638891,30.0,1.243,3
14,787109100005636,47818630,2458232.687512465,58232.1863079,18.39927,0.09965493,0,zg,163.860021,56.6203547,1.128,0.115,20180424186285,787,9,1,20.12,25.791056,0.043293573,-0.09122466,9.9898614e-05,30.0,1.075,3
15,787109100005636,47818734,2458232.6885539996,58232.1873495,18.49358,0.11262287,32768,zg,163.8601216,56.6203359,0.645,0.058,20180424187280,787,9,1,20.08,25.779922,0.04226491,-0.105419785,0.000104231505,30.0,1.075,1
16,787109100005636,47921922,2458233.720359169,58233.2192245,18.361902,0.094791844,0,zg,163.8600504,56.6203536,1.328,0.13,20180425219213,787,9,1,20.73,26.258219,0.04008007,-0.08007587,5.94738e-05,30.0,1.097,3
17,787109100005636,48018281,2458234.6838817056,58234.1828125,18.322132,0.08978426,0,zg,163.8600792,56.6203677,1.327,0.005,20180426182766,787,9,1,20.06,26.19035,0.044798903,-0.06922361,0.00010148563,30.0,1.076,3
