,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,1437106400004271,133038375,2459084.889746884,59084.38375,17.57951,0.023713408,0,zg,335.2322061,-7.8882718,1.803,0.162,20200823383750,1437,6,4,21.58,26.137707,0.049059868,-0.12173975,3.5216046e-05,30.0,1.374,2
1,1437106400004271,133038421,2459084.8902098862,59084.384213,17.599808,0.02397768,0,zg,335.2321947,-7.8882898,1.522,0.158,20200823384213,1437,6,4,21.59,26.143127,0.046311777,-0.11795843,3.1366926e-05,30.0,1.376,3
2,1437106400004271,133534425,2459089.8502612575,59089.3442593,17.57862,0.023701953,0,zg,335.2322195,-7.8882828,1.216,0.099,20200828344259,1437,6,4,20.75,26.12113,0.036286816,-0.06421863,2.317061e-05,30.0,1.314,2
3,1437106400004271,133535766,2459089.8636639123,59089.357662,17.568874,0.023577096,0,zg,335.2321722,-7.8882793,1.313,0.1,20200828357639,1437,6,4,21.07,26.122402,0.0370147,-0.08931894,2.1745893e-05,30.0,1.34,3
4,1437106400004271,133635162,2459090.857618364,59090.3516204,17.554653,0.023397142,0,zg,335.2322009,-7.8882604,1.375,0.105,20200829351609,1437,6,4,20.34,26.20763,0.034465082,-0.045734283,2.641287e-05,30.0,1.332,2
5,1437106400004271,133635208,2459090.858081262,59090.3520833,17.59724,0.023943942,0,zg,335.2322065,-7.8882727,0.766,0.046,20200829352083,1437,6,4,20.26,26.206434,0.038180213,-0.045509547,3.299873e-05,30.0,1.333,3
6,1437106400004271,138324549,2459137.749530692,59137.2454977,17.494244,0.022661293,0,zg,335.2321976,-7.8882507,1.385,0.17,20201015245498,1437,6,4,21.13,25.826609,0.046920445,-0.083765835,3.5009467e-05,30.0,1.398,2
7,1437106400004271,138324596,2459137.7499935576,59137.2459606,17.53772,0.02318624,0,zg,335.2322109,-7.8882584,1.459,0.182,20201015245961,1437,6,4,21.12,25.847338,0.044794973,-0.07773349,3.2857894e-05,30.0,1.4,3
8,1437106400004271,138522601,2459139.7299007806,59139.2260185,17.495295,0.02267371,0,zg,335.2322131,-7.8882669,1.202,0.122,20201017226019,1437,6,4,21.61,26.177626,0.04965805,-0.113006026,3.5962094e-05,30.0,1.353,2
9,1437106400004271,138522649,2459139.730375345,59139.2264931,17.50729,0.022816349,0,zg,335.2322259,-7.888266,1.186,0.136,20201017226481,1437,6,4,21.6,26.17975,0.045212023,-0.12100721,2.9971663e-05,30.0,1.355,3
10,1437106400004271,139123792,2459145.7413269994,59145.2379282,17.554005,0.023388997,0,zg,335.2322178,-7.8882445,1.435,0.103,20201023237928,1437,6,4,21.21,26.299648,0.035239488,-0.09075046,1.8791367e-05,30.0,1.455,2
11,1437106400004271,139123839,2459145.7417899594,59145.2383912,17.530449,0.02309681,0,zg,335.2322099,-7.8882564,0.985,0.109,20201023238391,1437,6,4,21.35,26.290903,0.037482534,-0.08552708,2.0649233e-05,30.0,1.457,3
12,1437106400004271,139623603,2459150.73900025,59150.2360301,17.47951,0.022488678,0,zg,335.2322503,-7.8882283,1.099,0.03,20201028236030,1437,6,4,19.66,26.324932,0.03735568,-0.05384538,5.283362e-05,30.0,1.519,2
13,1437106400004271,139623649,2459150.7394632087,59150.2364931,17.524723,0.023026831,0,zg,335.2322526,-7.888245,0.677,-0.006,20201028236493,1437,6,4,19.6,26.32641,0.04019722,-0.053287275,6.4232336e-05,30.0,1.522,3
14,1437106400004271,139726193,2459151.764812358,59151.2619329,17.5098,0.022846429,0,zg,335.2322386,-7.8882595,1.011,-0.035,20201029261921,1437,6,4,19.78,26.28948,0.039493594,-0.062706426,5.431192e-05,30.0,1.751,2
15,1437106400004271,141118712,2459165.688705477,59165.1871296,17.56491,0.023526672,0,zg,335.2321926,-7.888255,1.313,0.098,20201112187118,1437,6,4,21.35,26.323313,0.037122298,-0.086022906,2.0116224e-05,30.0,1.474,2
16,1437106400004271,141118759,2459165.6891684327,59165.1875926,17.540976,0.023226503,0,zg,335.2322153,-7.8882804,1.383,0.116,20201112187593,1437,6,4,21.49,26.323187,0.038202975,-0.092956915,2.1384349e-05,30.0,1.476,3
17,1437106400004271,142718317,2459181.683152359,59181.1831713,17.705883,0.02545025,0,zg,335.2320893,-7.8882885,0.571,0.038,20201128183171,1437,6,4,19.26,26.277964,0.033912465,-0.060218487,5.9934606e-05,30.0,1.785,2
18,1437106400004271,142718363,2459181.6836153264,59181.1836343,17.593985,0.023901304,0,zg,335.232258,-7.8883213,0.754,0.014,20201128183634,1437,6,4,19.27,26.258389,0.039422415,-0.04201268,8.266283e-05,30.0,1.791,3
19,1437106400004271,142916059,2459183.660372837,59183.1605903,17.713097,0.02555619,0,zg,335.2322182,-7.8882845,1.269,0.053,20201130160590,1437,6,4,19.7,26.267006,0.037476018,-0.04431828,5.2168834e-05,30.0,1.623,2
20,1437106400004271,142916105,2459183.66083569,59183.1610532,17.696007,0.025306463,0,zg,335.2322296,-7.8883141,0.635,0.014,20201130161053,1437,6,4,19.67,26.269768,0.03589537,-0.03796106,4.4963093e-05,30.0,1.626,3
21,1437106400004271,169835127,2459452.8572776485,59452.3512731,17.921246,0.028958151,0,zg,335.2321838,-7.8882856,1.06,0.098,20210826351273,1437,6,4,20.8,26.311234,0.03670085,-0.06196702,2.3141403e-05,30.0,1.313,2
