,asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
0,661430610625,2458492.016064,0.8750792857719973,0.04073785791305597,16.544947113116955,0.05060144956032646,18.1276451386992,1.51,bD011770,bD,G,g
1,661430610625,2458685.6741603,0.9947781125048549,0.0650505639134725,16.40575006931517,0.07107829756177107,17.619512947074888,1.50,bt173405,bt,G,g
2,661430610625,2459024.8021326,0.8841429389430949,0.05874938243005143,16.53375941513434,0.07222590552702553,17.730132347215964,1.49,bD141394,bD,B,g
3,661430610625,2458190.7307888,0.7939424307929898,0.034837958652860886,16.650593090696116,0.04769533015634824,18.29750886298052,1.75,bt055431,bt,G,g
4,661430610625,2459060.6531512,0.7084886882712673,0.09922392987681047,16.774233320546845,0.15222839754202355,17.16109955202057,1.58,bt265567,bt,B,g
5,661430610625,2458888.9694215,1.5699022972280396,0.16394241775653695,15.91038405988187,0.11350915307582626,16.61591227244875,1.58,bt232526,bt,B,g
6,661430610625,2458541.8452063,0.5861336861623956,0.07503041116143042,16.98007391781283,0.13914026213823422,17.464547295541642,1.49,bt139242,bt,B,g
7,661430610625,2458455.0132161,0.8413507329850692,0.047301366621946304,16.58762292872504,0.06110950751119221,17.965456390263817,1.50,bt118128,bt,G,g
8,661430610625,2459311.7740061,0.7851803313076405,0.07106346584337823,16.66264209220997,0.09837599666716748,17.523524649718894,1.70,bt335808,bt,G,g
9,661430610625,2459042.6989599,0.9051795908616463,0.05515693277433287,16.508228738958653,0.06623347278645342,17.79864034278323,1.46,bt261833,bt,G,g
10,661430610625,2458641.7692415,0.9183748490936315,0.03259816234820392,16.49251566855814,0.03858205088702153,18.36965781560741,1.60,bD043104,bD,G,g
11,661430610625,2459233.9783735,0.8948832483889554,0.04071099926008337,16.5206496761374,0.04944900491983628,18.128361205541943,1.67,bt315843,bt,G,g
12,661430610625,2459185.0821111,0.7727267339389501,0.10648268566914816,16.680000777927837,0.1497839333840399,17.08444312087053,1.49,bD189136,bD,G,g
13,661430610625,2459224.0117378,0.5940835146864922,0.11862615797747775,16.96544686918104,0.21704267645016267,16.96718944931273,1.47,bt312693,bt,B,g
14,661430610625,2458583.9722871,1.0422725606517655,0.034111457344268944,16.35511236108208,0.03557387234985201,18.32038992600974,1.53,bD025510,bD,G,g
15,661430610625,2459226.9824306,0.9339278928991918,0.03534046281205623,16.47428225645238,0.041131169576268445,18.281960029825022,1.47,bD203270,bD,G,g
16,661430610625,2458143.9301705,0.8827414555699846,0.03087537997508297,16.535481815946067,0.038018148364200734,18.428609833824186,1.50,bt040025,bt,G,g
17,661430610625,2458217.6736036,0.8493419532089369,0.03865873006499452,16.577359180853012,0.049474017629223876,18.184521652939246,1.68,bt062566,bt,G,g
18,661430610625,2458678.7505146,0.8882834573239994,0.12219689020825864,16.52868668669856,0.1495273897683996,16.934990227252325,1.79,bD053218,bD,G,g
19,661430610625,2459262.8679087,1.0974287890488286,0.049933266861149524,16.299124749943342,0.04945677624651049,17.90666566018595,1.52,bD212424,bD,G,g
20,661430610625,2458182.7199715,0.7095714561193969,0.08685275498007426,16.772575280177854,0.1330453298853065,17.30568161425216,1.60,bt053322,bt,B,g
21,661430610625,2458572.7134525,0.7755764618431453,0.06577748050584933,16.67600407203515,0.09218596094250892,17.607447525051818,1.55,bt147011,bt,B,g
22,661430610625,2459314.9670923,0.8310060509577134,0.028418772454023734,16.60105515702178,0.03717177513102527,18.51862732471528,1.52,bD222796,bD,G,g
